,Puente_Aranda_CO_pmm
5402,0.4819
5403,0.5458
5404,0.6101
5405,0.9531
5406,1.2637
5407,1.5272
5408,0.9673
5409,0.5454
5410,0.3689
5411,0.4415
5412,0.6195
5413,0.5799
5414,0.5681
5415,0.7274
5416,0.6809
5417,0.9034
5418,1.1177
5419,1.2396
5420,1.1232
5421,0.9478
5422,1.1378
5423,1.2509
5424,1.0814
5425,0.5846
5426,0.527
5427,0.5228
5428,0.3629
5429,0.3507
5430,0.507
5431,0.3626
5432,0.5051
5433,0.5311
5434,0.4934
5435,0.5909
5436,0.6804
5437,0.6417
5438,0.6086
5439,0.6744
5440,0.5826
5441,0.5198
5442,0.7228
5443,1.0311
5444,1.5467
5445,0.9739
5446,0.9426
5447,1.3611
5448,1.2547
5449,1.2145
5450,1.0929
5451,0.8584
5452,1.0221
5453,1.4559
5454,1.9635
5455,1.5873
5456,1.2808
5457,1.0608
5458,0.4528
5459,0.3372
5460,0.3245
5461,0.3395
5462,0.3591
5463,0.4506
5464,0.6324
5465,0.7232
5466,0.5259
5467,0.6227
5468,0.6932
5469,0.7544
5470,0.6274
5471,0.597
5472,0.5015
5473,0.5418
5474,0.4259
5475,0.2867
5476,0.5709
5477,0.8973
5478,1.3295
5479,1.4925
5480,1.6622
5481,0.753935
5482,0.570675
5483,0.5270900000000001
5484,0.592965
5485,0.6121
5486,0.655
5487,0.874
5488,1.1308
5489,1.4493
5490,1.4885
5491,1.2473
5492,0.724
5493,0.6537
5494,0.7795
5495,0.8612
5496,0.5772
5497,0.4096
5498,0.4986
5499,0.5156
5500,0.6118
5501,0.925
5502,1.3841
5503,1.4135
5504,1.1388
5505,0.6413
5506,0.4052
5507,0.3806
5508,0.3368
5509,0.3474
5510,0.2878
5511,0.5233
5512,0.4528
5513,0.4808
5514,0.7855
5515,1.2253
5516,1.2945
5517,1.2324
5518,0.8991
5519,0.553
5520,0.4131
5521,0.3164
5522,0.3346
5523,0.3928
5524,0.4743
5525,0.6389
5526,0.6142
5527,0.6846
5528,0.6855
5529,0.6122
5530,0.5277
5531,0.3736
5532,0.362
5533,0.6838
5534,0.5813
5535,0.5483
5536,0.5863
5537,0.8187
5538,0.8821
5539,1.1125
5540,0.9855
5541,0.7359
5542,0.6944
5543,0.6769
5544,0.6831
5545,0.7713
5546,0.7129
5547,0.5828
5548,0.6479
5549,0.8415
5550,0.9364
5551,1.3917
5552,1.1746
5553,0.6802
5554,0.6848
5555,0.6386
5556,0.5061
5557,0.298365
5558,0.312385
5559,0.315865
5560,0.34656
5561,0.340305
5562,0.43815499999999996
5563,0.42518500000000004
5564,0.427345
5565,0.459825
5566,0.452025
5567,0.295415
5568,0.2484
5569,0.21676
5570,0.206145
5571,0.21338
5572,0.23061500000000001
5573,0.346405
5574,0.52301
5575,0.53057
5576,0.40773000000000004
5577,0.33619499999999997
5578,0.304295
5579,0.273615
5580,0.290365
5581,0.27831
5582,0.299625
5583,0.278715
5584,0.326775
5585,0.42333999999999994
5586,0.568225
5587,0.581745
5588,0.53779
5589,0.42898499999999995
5590,0.546005
5591,0.541185
5592,0.37572500000000003
5593,0.24585500000000002
5594,0.25085
5595,0.34372
5596,0.315955
5597,0.69266
5598,1.121475
5599,1.14221
5600,0.803065
5601,0.58657
5602,0.351605
5603,0.34802
5604,0.33509
5605,0.319315
5606,0.320055
5607,0.313185
5608,0.34373
5609,0.50132
5610,0.651145
5611,0.665585
5612,0.6557850000000001
5613,0.621915
5614,0.7393000000000001
5615,0.7600750000000001
5616,0.59663
5617,0.45887
5618,0.43768
5619,0.447475
5620,0.4202
5621,0.75915
5622,1.323365
5623,1.227005
5624,0.79774
5625,0.48072499999999996
5626,0.358345
5627,
5628,0.34985
5629,0.33620000000000005
5630,3.6009
5631,2.3582
5632,2.5287
5633,2.5724
5634,2.6311
5635,2.6798
5636,1.9663
5637,1.3332
5638,1.5256
5639,1.9605
5640,1.8065
5641,1.7931
5642,1.8687
5643,1.8545
5644,1.7584
5645,1.9158
5646,2.5066
5647,2.728
5648,2.7919
5649,2.1592
5650,1.995
5651,2.0552
5652,0.8915
5653,0.7253
5654,0.340285
5655,0.6662
5656,0.6428
5657,0.8405
5658,1.3173
5659,1.3898
5660,1.2766
5661,1.1431
5662,1.0815
5663,0.6952
5664,0.6504
5665,0.5418
5666,0.5009
5667,0.4887
5668,0.7338
5669,1.2889
5670,2.2861
5671,1.9585
5672,1.306
5673,0.9589
5674,0.5167
5675,0.4224
5676,0.4222
5677,0.4241
5678,0.4081
5679,0.426
5680,0.4877
5681,0.8049
5682,0.7199
5683,0.856
5684,1.1313
5685,0.7006
5686,0.6837
5687,0.459
5688,0.3843
5689,0.4262
5690,0.4334
5691,0.4701
5692,0.537
5693,1.0909
5694,1.4544
5695,1.5063
5696,1.4554
5697,1.1145
5698,0.6274
5699,0.531
5700,0.5301
5701,0.5908
5702,0.5273
5703,0.5258
5704,0.4992
5705,0.7372
5706,0.8565
5707,0.9931
5708,1.1326
5709,1.0043
5710,1.0057
5711,0.843
5712,0.8572
5713,0.7514
5714,0.6318
5715,0.6491
5716,0.8257
5717,1.3162
5718,2.2662
5719,2.6615
5720,1.9678
5721,1.4607
5722,0.7103
5723,0.5084
5724,0.5044
5725,0.4591
5726,0.4317
5727,0.6806
5728,0.6839
5729,0.8744
5730,1.1104
5731,1.1799
5732,0.6399
5733,1.1355
5734,1.0077
5735,0.6165
5736,0.4262
5737,0.3884
5738,0.3185
5739,0.3156
5740,0.4802
5741,0.7135
5742,0.9695
5743,1.3223
5744,1.3337
5745,1.1221
5746,0.8505
5747,0.5003
5748,0.4688
5749,0.5609
5750,0.4994
5751,0.49
5752,0.5296
5753,0.6246
5754,0.7535
5755,1.1702
5756,1.252
5757,1.2542
5758,1.0631
5759,1.3657
5760,1.0691
5761,0.4447
5762,0.4712
5763,0.5789
5764,0.5405
5765,0.7204
5766,0.8583
5767,0.9242
5768,0.5201
5769,0.3789
5770,0.3255
5771,0.3147
5772,0.3608
5773,0.4357
5774,0.4991
5775,0.5241
5776,0.5347
5777,0.5228
5778,0.4858
5779,0.6191
5780,0.7924
5781,0.8713
5782,0.8835
5783,0.725
5784,0.7291
5785,0.5697
5786,0.3641
5787,0.3302
5788,0.4157
5789,0.8175
5790,1.2089
5791,0.8743
5792,0.907
5793,0.80383
5794,0.5812
5795,0.5167
5796,0.5019
5797,0.4191
5798,0.4441
5799,0.4466
5800,0.5017
5801,0.762
5802,1.0649
5803,1.1453
5804,0.8063
5805,0.7885
5806,0.7214
5807,0.653
5808,0.4305
5809,0.3498
5810,0.3913
5811,0.4007
5812,0.4426
5813,0.7661
5814,1.1364
5815,1.2662
5816,1.0574
5817,1.1384
5818,0.836
5819,0.7946
5820,0.6984
5821,0.5518
5822,0.6222
5823,0.5861
5824,0.6383
5825,0.9985
5826,1.6372
5827,1.6057
5828,2.0019
5829,1.8191
5830,1.7518
5831,0.9307
5832,0.6542
5833,0.6647
5834,0.5343
5835,0.5095
5836,0.5608
5837,0.8133
5838,1.3395
5839,1.8703
5840,1.6514
5841,1.3085
5842,0.383455
5843,0.6363
5844,0.7507
5845,0.6771
5846,0.5598
5847,0.6333
5848,0.799
5849,0.9303
5850,1.2654
5851,1.4104
5852,0.9356
5853,0.7835
5854,1.0447
5855,1.0664
5856,0.9263
5857,0.9633
5858,1.1364
5859,1.2119
5860,1.1426
5861,1.2078
5862,2.2778
5863,2.0487
5864,1.4053
5865,1.1801
5866,0.88
5867,0.6151
5868,0.5528
5869,0.5067
5870,0.4852
5871,0.6209
5872,0.6934
5873,0.8076
5874,0.8667
5875,1.0276
5876,0.8543
5877,1.4549
5878,1.9359
5879,1.1755
5880,1.3282
5881,1.1691
5882,0.9312
5883,1.11
5884,1.2192
5885,1.5279
5886,2.1052
5887,2.1794
5888,1.7614
5889,0.4935
5890,0.5312
5891,0.5604
5892,0.5445
5893,0.6803
5894,0.6773
5895,0.6517
5896,0.7263
5897,1.0062
5898,1.2092
5899,0.8851
5900,0.6566
5901,0.6562
5902,0.6502
5903,0.5877
5904,0.6623
5905,0.6485
5906,0.7942
5907,0.8273
5908,0.8069
5909,1.5139
5910,1.9551
5911,2.4948
5912,1.7907
5913,1.1972
5914,1.2345
5915,0.7449
5916,0.6173
5917,0.6341
5918,0.5865
5919,0.5907
5920,0.7261
5921,0.7919
5922,0.8817
5923,0.9227
5924,1.0925
5925,1.1566
5926,1.4033
5927,1.1003
5928,0.6327
5929,1.04
5930,0.9901
5931,0.8148
5932,0.9168
5933,0.9654
5934,1.1938
5935,1.5119
5936,1.0204
5937,0.7034
5938,0.7298
5939,0.5172
5940,0.6059
5941,0.573
5942,0.5271
5943,0.5305
5944,0.5035
5945,0.4948
5946,0.56
5947,0.9678
5948,1.0598
5949,0.773
5950,0.848
5951,0.8634
5952,0.5893
5953,0.6508
5954,0.5301
5955,0.4514
5956,0.511
5957,0.7071
5958,1.0797
5959,1.5971
5960,1.3639
5961,0.9342
5962,0.7849
5963,0.7304
5964,0.8136
5965,0.7398
5966,0.6692
5967,0.6426
5968,0.7932
5969,1.026
5970,1.5038
5971,1.5923
5972,1.8136
5973,1.2564
5974,0.9159
5975,0.9214
5976,0.6708
5977,0.4206
5978,0.4392
5979,0.45
5980,0.7081
5981,1.2708
5982,1.9921
5983,2.2632
5984,2.4282
5985,1.3773
5986,1.5281
5987,0.6941
5988,0.781
5989,0.71
5990,0.6513
5991,0.6688
5992,0.6795
5993,0.8055
5994,0.9704
5995,1.0157
5996,1.0021
5997,0.8881
5998,0.8309
5999,0.5925
6000,0.9066
6001,0.8002
6002,0.5706
6003,0.6035
6004,0.708
6005,1.18
6006,1.4916
6007,1.7399
6008,0.8901
6009,0.9418
6010,0.49652999999999997
6011,0.43466000000000005
6012,0.47092
6013,0.8373
6014,0.6358
6015,0.5983
6016,0.6122
6017,0.8828
6018,1.0375
6019,1.0388
6020,0.9039
6021,1.1679
6022,0.7029
6023,0.8532
6024,0.5692
6025,0.6701
6026,0.691
6027,0.5121
6028,0.6162
6029,1.0148
6030,1.7504
6031,2.2738
6032,1.4615
6033,1.3347
6034,1.3004
6035,0.9645
6036,0.7114
6037,0.6716
6038,0.6131
6039,0.6706
6040,0.7012
6041,0.8753
6042,1.259
6043,1.164
6044,1.282
6045,1.1131
6046,2.1535
6047,1.932
6048,1.3835
6049,1.1257
6050,0.9939
6051,0.7405
6052,0.6338
6053,0.9843
6054,1.4285
6055,1.1328
6056,1.0107
6057,0.8359
6058,0.6046
6059,0.5882
6060,0.691
6061,0.575
6062,0.7369
6063,0.8446
6064,0.8233
6065,0.7631
6066,0.8082
6067,0.8676
6068,0.7517
6069,0.7155
6070,0.8724
6071,0.6959
6072,0.8422
6073,0.8166
6074,0.6525
6075,0.6731
6076,0.647
6077,1.2104
6078,1.4326
6079,1.4244
6080,1.2867
6081,0.9364
6082,0.6161
6083,0.5523
6084,0.55
6085,0.553
6086,0.5267
6087,0.5624
6088,0.6678
6089,0.659
6090,0.8173
6091,1.0249
6092,0.9303
6093,0.8449
6094,0.8049
6095,0.7127
6096,0.7583
6097,0.7864
6098,0.6122
6099,0.5507
6100,0.5937
6101,0.7691
6102,0.7992
6103,0.7863
6104,0.86
6105,0.817
6106,0.5144
6107,0.4875
6108,0.522
6109,0.4926
6110,0.4986
6111,0.5017
6112,0.5566
6113,0.5754
6114,0.7594
6115,0.7789
6116,0.8056
6117,0.8405
6118,1.1377
6119,1.3271
6120,0.8946
6121,0.7764
6122,0.8123
6123,0.9591
6124,1.2158
6125,1.9967
6126,1.8364
6127,1.7386
6128,1.1063
6129,0.6155
6130,0.5483
6131,0.5218
6132,0.5161
6133,0.5367
6134,0.5507
6135,0.5947
6136,0.7519
6137,1.0673
6138,1.0067
6139,0.9488
6140,0.8447
6141,0.68
6142,0.772
6143,0.6236
6144,0.7829
6145,0.6474
6146,0.7114
6147,0.5501
6148,0.7325
6149,1.194
6150,1.9052
6151,1.866
6152,1.4381
6153,1.05282
6154,0.737165
6155,0.7112350000000001
6156,0.7801
6157,0.7394
6158,0.9133
6159,0.6936
6160,0.7625
6161,0.8657
6162,1.2493
6163,1.5734
6164,2.2691
6165,1.8725
6166,1.0912
6167,0.8017
6168,1.1612
6169,1.545
6170,1.7015
6171,1.0228
6172,1.0541
6173,2.0511
6174,3.2306
6175,3.224
6176,1.6063
6177,0.8835
6178,0.6552
6179,0.649
6180,0.5836
6181,0.6516
6182,0.7568
6183,0.697
6184,0.6868
6185,0.8314
6186,1.0032
6187,1.202
6188,1.3807
6189,1.0591
6190,0.7583
6191,0.5499
6192,0.4669
6193,0.4332
6194,0.4351
6195,0.6076
6196,0.6004
6197,0.7998
6198,0.9719
6199,0.9985
6200,0.8672
6201,0.713
6202,0.6304
6203,0.5939
6204,0.5658
6205,0.6036
6206,0.6
6207,0.6152
6208,0.5923
6209,0.7411
6210,0.7268
6211,0.8599
6212,0.7453
6213,0.6352
6214,0.4933
6215,0.4572
6216,0.432
6217,0.43
6218,0.4237
6219,0.6298
6220,0.6775
6221,1.3289
6222,1.3389
6223,0.9062
6224,0.6413
6225,0.5731
6226,0.5699
6227,0.6827
6228,0.6134
6229,0.6066
6230,0.6268
6231,0.5717
6232,0.6795
6233,0.8381
6234,1.2895
6235,1.352
6236,1.2759
6237,1.0969
6238,0.9449
6239,0.8163
6240,0.6708
6241,0.6494
6242,0.6552
6243,0.6164
6244,0.9514
6245,1.6241
6246,1.4361
6247,1.4453
6248,0.9448
6249,0.8817
6250,0.8376
6251,0.7144
6252,0.627
6253,0.6348
6254,0.7379
6255,0.7526
6256,0.8115
6257,1.0128
6258,1.3044
6259,1.1823
6260,1.1768
6261,1.0397
6262,1.2232
6263,1.4488
6264,1.5773
6265,1.5797
6266,1.1808
6267,1.1538
6268,1.1074
6269,1.1303
6270,1.2883
6271,1.436
6272,1.2162
6273,0.8549
6274,0.742
6275,0.7908
6276,0.8508
6277,0.8119
6278,0.7866
6279,0.751
6280,0.684
6281,0.7006
6282,0.8724
6283,1.2472
6284,1.373
6285,1.2147
6286,1.1828
6287,1.1991
6288,1.185
6289,1.0369
6290,1.0605
6291,1.1213
6292,1.1413
6293,1.5442
6294,2.3294
6295,1.8401
6296,2.3899
6297,1.5287
6298,1.154
6299,0.9163
6300,0.8303
6301,0.7985
6302,0.6745
6303,0.8521
6304,0.7537
6305,0.9268
6306,1.525
6307,1.4052
6308,1.0158
6309,1.1967
6310,0.9915
6311,1.4641
6312,1.3638
6313,1.1282
6314,1.1809
6315,0.9661
6316,1.0974
6317,1.4626
6318,1.8877
6319,2.0031
6320,1.45
6321,0.65344
6322,0.8881
6323,0.7168
6324,0.6758
6325,0.6751
6326,0.8709
6327,0.8323
6328,0.7859
6329,0.846
6330,1.0525
6331,1.3258
6332,1.3074
6333,1.3728
6334,1.779
6335,1.4333
6336,0.9537
6337,0.9013
6338,0.9116
6339,1.009
6340,1.0489
6341,1.2355
6342,1.7866
6343,2.3511
6344,1.291
6345,0.8074
6346,0.6827
6347,0.6991
6348,0.7876
6349,0.8112
6350,0.7123
6351,0.81
6352,0.8344
6353,1.6321
6354,1.7619
6355,1.7191
6356,1.7122
6357,1.7042
6358,1.5046
6359,1.611
6360,1.2043
6361,0.7792
6362,0.7311
6363,0.6792
6364,0.8116
6365,1.1285
6366,1.4337
6367,1.2116
6368,0.8866
6369,0.828
6370,0.7109
6371,0.35163500000000003
6372,0.6282
6373,0.6451
6374,0.6658
6375,0.7486
6376,0.7103
6377,0.9255
6378,1.0391
6379,1.2998
6380,1.0807
6381,0.9894
6382,1.2015
6383,0.9268
6384,0.6117
6385,0.5795
6386,0.4971
6387,0.5022
6388,0.549
6389,0.8706
6390,1.3042
6391,1.3358
6392,1.0154
6393,0.7705
6394,0.6978
6395,0.7684
6396,0.7448
6397,0.7091
6398,0.7432
6399,0.6908
6400,0.7885
6401,0.9479
6402,0.9396
6403,1.0069
6404,0.8839
6405,0.832
6406,0.7832
6407,0.6323
6408,0.5886
6409,0.5779
6410,0.5299
6411,0.5321
6412,0.5634
6413,0.693
6414,0.8439
6415,0.8809
6416,0.7359
6417,0.7154
6418,0.7459
6419,0.6757
6420,0.6774
6421,0.691
6422,0.691
6423,0.7189
6424,0.723
6425,0.7737
6426,0.7579
6427,0.7944
6428,0.6714
6429,0.65
6430,0.6158
6431,0.5898
6432,0.5379
6433,0.5542
6434,0.6558
6435,0.6111
6436,0.6433
6437,0.7789
6438,1.251
6439,0.8797
6440,0.5442
6441,0.5574
6442,0.5029
6443,0.5161
6444,0.5297
6445,0.57
6446,0.5684
6447,0.6411
6448,0.6371
6449,0.7133
6450,0.6843
6451,0.7036
6452,0.7342
6453,0.8985
6454,0.896
6455,0.7082
6456,0.5912
6457,0.7684
6458,0.7512
6459,0.6768
6460,0.9473
6461,2.0471
6462,2.6744
6463,2.5919
6464,1.7441
6465,1.2736
6466,0.7537
6467,0.6647
6468,0.6378
6469,0.6453
6470,0.6794
6471,0.7152
6472,0.7755
6473,0.9702
6474,1.2835
6475,1.1882
6476,0.9365
6477,0.9728
6478,0.7405
6479,0.5703
6480,0.5187
6481,0.5865
6482,0.5305
6483,0.5265
6484,0.7247
6485,1.2512
6486,1.4938
6487,1.327
6488,0.9408
6489,0.761
6490,0.7161
6491,0.6967
6492,0.6518
6493,0.601
6494,0.7108
6495,0.6354
6496,0.8883
6497,1.0671
6498,1.0868
6499,1.1952
6500,0.9422
6501,0.8942
6502,0.997
6503,0.9954
6504,0.7427
6505,0.533
6506,0.4911
6507,0.6619
6508,0.8296
6509,0.9376
6510,1.5067
6511,1.8187
6512,1.7149
6513,
6514,0.7352
6515,0.6772
6516,0.964
6517,0.9383
6518,1.0654
6519,1.0049
6520,1.005
6521,1.3724
6522,1.2946
6523,1.6646
6524,1.893
6525,1.4045
6526,1.5302
6527,1.3983
6528,1.1761
6529,1.0259
6530,0.9401
6531,0.8083
6532,0.6517
6533,1.1275
6534,1.8069
6535,1.4317
6536,1.0547
6537,1.0359
6538,1.0376
6539,0.9692
6540,1.0399
6541,1.0896
6542,1.0377
6543,1.0081
6544,0.96
6545,1.3688
6546,1.5638
6547,2.1943
6548,2.5323
6549,2.1303
6550,2.1135
6551,2.0755
6552,1.5162
6553,1.3273
6554,1.2496
6555,1.1335
6556,0.9493
6557,1.6367
6558,2.3372
6559,1.9824
6560,2.2755
6561,1.1449
6562,0.845
6563,0.73
6564,0.6984
6565,0.7003
6566,0.6749
6567,0.7451
6568,0.7646
6569,1.07
6570,1.5429
6571,1.5893
6572,1.5598
6573,1.8858
6574,1.7493
6575,1.8069
6576,1.3886
6577,1.4081
6578,1.2475
6579,1.5072
6580,1.7679
6581,1.897
6582,1.6656
6583,2.0044
6584,1.4269
6585,1.0782
6586,0.7976
6587,0.7481
6588,0.8525
6589,0.9015
6590,0.9583
6591,0.9076
6592,0.9625
6593,1.0936
6594,0.9231
6595,1.0375
6596,1.4865
6597,2.1976
6598,1.7809
6599,1.7089
6600,1.4841
6601,1.3216
6602,1.188
6603,1.3551
6604,1.0589
6605,0.9591
6606,1.3468
6607,1.5132
6608,1.3023
6609,0.9012
6610,0.6902
6611,0.636
6612,0.5592
6613,0.5492
6614,0.755
6615,0.847
6616,1.3944
6617,1.6156
6618,1.4908
6619,1.3878
6620,1.4742
6621,1.7753
6622,1.426
6623,1.2378
6624,1.3309
6625,1.3858
6626,1.3608
6627,0.9461
6628,1.2257
6629,1.8281
6630,2.6434
6631,2.9833
6632,1.6395
6633,1.1453
6634,0.7718
6635,0.703
6636,0.7383
6637,0.8139
6638,0.9112
6639,0.7969
6640,0.8651
6641,1.1272
6642,1.5876
6643,1.569
6644,1.2723
6645,1.1588
6646,1.3724
6647,1.4893
6648,0.9106
6649,1.0619
6650,0.9152
6651,0.7108
6652,0.7233
6653,0.9449
6654,1.1418
6655,1.5425
6656,1.4048
6657,0.946
6658,0.7366
6659,0.8451
6660,0.7741
6661,0.7559
6662,0.7579
6663,0.9048
6664,1.0018
6665,1.2057
6666,1.5586
6667,1.7425
6668,1.6695
6669,1.6341
6670,1.2919
6671,1.2121
6672,0.8163
6673,0.8864
6674,0.7729
6675,0.8173
6676,0.9794
6677,1.412
6678,1.6841
6679,2.3119
6680,2.1156
6681,0.45581499999999997
6682,0.367135
6683,0.525115
6684,0.6622
6685,0.6189
6686,0.5833
6687,0.5662
6688,0.6399
6689,0.8038
6690,0.662
6691,0.6702
6692,0.6984
6693,0.6304
6694,0.4571
6695,0.367
6696,0.3781
6697,0.2843
6698,0.2433
6699,0.4983
6700,0.8224
6701,1.3734
6702,1.0282
6703,0.8704
6704,0.7201
6705,0.5618
6706,0.496
6707,0.4383
6708,0.4941
6709,0.4453
6710,0.5109
6711,0.4949
6712,0.5335
6713,0.7598
6714,0.7453
6715,0.7133
6716,0.5792
6717,0.705
6718,0.7161
6719,0.5641
6720,0.3827
6721,0.3823
6722,0.4363
6723,0.4381
6724,0.5835
6725,1.0233
6726,1.3735
6727,1.2437
6728,1.083445
6729,0.9251
6730,0.8196
6731,0.5981
6732,0.5933
6733,0.6881
6734,0.8574
6735,1.0663
6736,1.0723
6737,1.254
6738,1.5944
6739,1.7139
6740,1.4248
6741,1.3794
6742,1.3221
6743,1.2543
6744,1.1454
6745,1.1355
6746,1.009
6747,0.8126
6748,0.8565
6749,1.3441
6750,1.6802
6751,1.1648
6752,0.9758
6753,0.9265
6754,0.9308
6755,1.0146
6756,1.1118
6757,1.1132
6758,0.998
6759,0.7996
6760,0.7969
6761,1.0148
6762,1.2577
6763,1.7332
6764,1.2569
6765,1.2322
6766,0.9564
6767,0.7584
6768,0.7956
6769,0.7885
6770,0.7422
6771,0.8628
6772,0.9667
6773,1.1452
6774,1.291
6775,1.3973
6776,1.4157
6777,1.178
6778,0.8666
6779,0.8283
6780,0.8839
6781,0.8851
6782,0.7936
6783,0.6973
6784,0.7973
6785,1.0991
6786,1.2572
6787,1.1899
6788,1.0905
6789,0.856
6790,0.8244
6791,0.7554
6792,0.6761
6793,0.5898
6794,0.6138
6795,0.6404
6796,0.9082
6797,1.5941
6798,1.8203
6799,1.8176
6800,1.3502
6801,1.028
6802,0.9852
6803,1.1738
6804,1.7239
6805,1.4746
6806,1.4647
6807,1.6245
6808,1.3237
6809,1.8817
6810,1.933
6811,2.6183
6812,2.4573
6813,2.1772
6814,2.1107
6815,1.9883
6816,1.4609
6817,1.1416
6818,1.0211
6819,1.0289
6820,1.0469
6821,2.0635
6822,2.5687
6823,2.3211
6824,1.6411
6825,0.9165
6826,0.8424
6827,0.7475
6828,0.7611
6829,0.7122
6830,0.738
6831,0.8055
6832,0.9582
6833,1.2639
6834,1.3443
6835,1.4705
6836,1.3265
6837,1.5713
6838,1.3673
6839,0.9261
6840,1.0209
6841,0.982
6842,0.9989
6843,0.9212
6844,1.1185
6845,1.6847
6846,1.9656
6847,1.9736
6848,2.0918
6849,0.485645
6850,0.652665
6851,1.1047
6852,1.0627
6853,0.8226
6854,0.5062
6855,0.5518
6856,0.5755
6857,0.9255
6858,1.3138
6859,1.6807
6860,1.6638
6861,1.1428
6862,1.6289
6863,1.3522
6864,0.9995
6865,0.7438
6866,0.756
6867,0.8605
6868,0.9139
6869,1.6037
6870,2.3788
6871,2.9006
6872,1.6535
6873,0.9981
6874,0.752
6875,0.6101
6876,0.7314
6877,0.8523
6878,1.0876
6879,1.434
6880,1.8592
6881,2.4594
6882,2.0885
6883,1.5577
6884,0.8649
6885,0.7545
6886,0.9292
6887,0.7542
6888,0.608
6889,0.5335
6890,0.4571
6891,0.5855
6892,0.5697
6893,0.7799
6894,1.5951
6895,1.3752
6896,1.0494
6897,0.774
6898,0.7152
6899,0.6024
6900,0.5207
6901,0.6468
6902,0.656
6903,0.6826
6904,0.735
6905,0.748
6906,1.5481
6907,2.4431
6908,1.7733
6909,1.3774
6910,1.7413
6911,2.0179
6912,1.7345
6913,0.8593
6914,0.5274
6915,0.5933
6916,0.7204
6917,1.1786
6918,1.337
6919,2.1077
6920,1.7455
6921,0.9191
6922,0.6176
6923,0.4811
6924,0.7687
6925,0.7511
6926,0.8241
6927,0.638
6928,0.7884
6929,0.9411
6930,0.7294
6931,0.6536
6932,0.5216
6933,0.6066
6934,0.4297
6935,0.3862
6936,0.3757
6937,0.324
6938,0.3554
6939,0.406
6940,0.3965
6941,1.650965
6942,2.10826
6943,2.697865
6944,2.038015
6945,0.5637
6946,0.4483
6947,0.2765
6948,0.3138
6949,0.309
6950,0.3523
6951,0.3052
6952,0.4021
6953,0.5281
6954,0.7088
6955,1.0383
6956,0.9879
6957,0.8911
6958,1.1687
6959,1.6304
6960,1.1754
6961,0.8021
6962,0.8801
6963,1.0214
6964,0.8472
6965,1.1176
6966,1.4255
6967,1.1418
6968,0.9848
6969,0.7364
6970,0.5515
6971,0.4763
6972,0.4146
6973,0.5136
6974,0.4692
6975,0.4943
6976,0.5407
6977,0.826
6978,1.2906
6979,1.2527
6980,1.0086
6981,1.3369
6982,1.3072
6983,0.9178
6984,1.33
6985,1.1301
6986,0.9943
6987,0.8587
6988,1.1412
6989,1.8024
6990,1.6495
6991,1.6171
6992,1.4989
6993,0.7352
6994,0.6078
6995,0.4362
6996,0.5091
6997,0.575
6998,0.6074
6999,0.6063
7000,0.8977
7001,1.1633
7002,1.2396
7003,1.2693
7004,1.2441
7005,1.1747
7006,1.1124
7007,1.3301
7008,1.2259
7009,1.0631
7010,0.8847
7011,1.0491
7012,1.0839
7013,1.898
7014,2.8423
7015,1.8669
7016,1.2171
7017,1.2374
7018,0.8446
7019,0.6067
7020,0.6789
7021,0.7814
7022,0.7093
7023,0.7738
7024,1.0072
7025,1.4367
7026,1.6011
7027,1.275
7028,1.3178
7029,1.0706
7030,0.8217
7031,0.6841
7032,0.7821
7033,0.6333
7034,0.6376
7035,0.5366
7036,0.6778
7037,1.4745
7038,2.7816
7039,2.5865
7040,1.4928
7041,0.661465
7042,0.422165
7043,0.5139
7044,0.8674
7045,0.9067
7046,1.0901
7047,1.0801
7048,1.2387
7049,1.4469
7050,1.3257
7051,1.2922
7052,1.8042
7053,1.8256
7054,1.7976
7055,1.3047
7056,1.3319
7057,0.9841
7058,0.9039
7059,0.9222
7060,0.8499
7061,1.9581
7062,2.3817
7063,2.1392
7064,1.9932
7065,1.5886
7066,1.3575
7067,1.0497
7068,0.8495
7069,0.9014
7070,0.8003
7071,1.3269
7072,1.5018
7073,1.7408
7074,1.7636
7075,1.8366
7076,1.8997
7077,3.1148
7078,2.5228
7079,1.6545
7080,0.7895
7081,0.6135
7082,0.5818
7083,0.6109
7084,0.6057
7085,1.0308
7086,1.2045
7087,1.6257
7088,1.5438
7089,0.9969
7090,0.7274
7091,0.8271
7092,0.8338
7093,0.6344
7094,1.3028
7095,1.1751
7096,0.8239
7097,1.0116
7098,0.9502
7099,1.1617
7100,1.1808
7101,1.2156
7102,1.4905
7103,1.7998
7104,1.7501
7105,1.8395
7106,1.5997
7107,1.4474
7108,1.1787
7109,1.1479
7110,1.3948
7111,1.1929
7112,0.9276
7113,0.9908
7114,0.6853
7115,0.5066
7116,0.4332
7117,0.5958
7118,0.587
7119,0.6721
7120,0.7612
7121,0.9487
7122,0.7612
7123,1.1645
7124,1.4682
7125,1.456
7126,1.2702
7127,1.3828
7128,1.2467
7129,0.9067
7130,0.6552
7131,0.5293
7132,0.4611
7133,0.8524
7134,1.0974
7135,1.2679
7136,1.703
7137,1.3937
7138,1.0327
7139,0.8823
7140,0.9399
7141,0.9117
7142,0.7823
7143,0.9546
7144,0.9516
7145,1.3245
7146,0.9882
7147,1.327
7148,1.5613
7149,1.0865
7150,1.2018
7151,0.942
7152,0.6428
7153,0.5092
7154,0.3845
7155,0.5375
7156,0.4907
7157,0.8754
7158,1.4298
7159,1.8648
