Tiempo;Carvajal19;Centro19;Kennedy19;Ferias19;PuenteA19;Tunal19;Usaquen19
14-01-2019 02:00;0.69913;0.87987;0.38783;0.54427;0.38357;0.28829;0.20258
14-01-2019 03:00;0.4528;0.72476;0.39723;0.42208;0.38331;0.29582;0.17848
14-01-2019 04:00;0.49948;0.61345;0.35982;0.29323;0.30257;0.29941;0.18647
14-01-2019 05:00;0.85641;0.52728;0.48943;0.28844;0.31564;0.31566;0.17389
14-01-2019 06:00;1.69578;0.55825;0.96094;0.40906;0.575;0.46785;0.21632
14-01-2019 07:00;2.40369;1.28405;1.24808;0.78308;0.9063;0.55531;0.29218
14-01-2019 08:00;1.77391;1.46758;1.0966;0.87609;0.89368;0.40523;0.32354
14-01-2019 09:00;1.16872;0.7005;0.82632;0.71679;0.82758;0.51869;0.28224
14-01-2019 10:00;1.01183;0.51519;0.59212;0.53292;0.42629;0.4787;0.27138
14-01-2019 11:00;0.99593;0.58136;0.59715;0.46165;0.45956;0.47463;0.28289
14-01-2019 12:00;0.95867;0.62959;0.56954;0.40855;0.47323;0.55085;0.26927
14-01-2019 13:00;0.62305;0.60521;0.51943;0.43655;0.48585;0.50256;0.26962
14-01-2019 14:00;0.74401;;0.47898;0.44975;0.47283;0.39924;0.29094
14-01-2019 15:00;1.1649;;0.51067;0.44857;0.53746;0.44203;0.2247
14-01-2019 16:00;1.15336;;0.61263;0.4284;0.61873;0.42776;0.23816
14-01-2019 17:00;1.19759;0.75548;0.75098;0.60697;0.64512;0.42417;0.26934
14-01-2019 18:00;1.31915;0.99474;0.88462;0.78784;0.8405;0.48632;0.29028
14-01-2019 19:00;1.73703;0.67996;0.83571;0.57046;1.36144;0.54295;0.25386
14-01-2019 20:00;1.05102;0.58634;0.62201;0.89695;0.99596;0.50826;0.26067
14-01-2019 21:00;1.58915;0.57134;0.7404;0.89208;0.84755;0.46485;0.2354
14-01-2019 22:00;1.41917;0.30428;0.98404;0.80354;0.68942;0.49121;0.21325
14-01-2019 23:00;1.26009;0.45658;0.73564;0.70063;0.72124;0.40675;0.17373
14-01-2019 ;0.9627;0.83509;0.84694;0.6833;0.57816;0.37528;0.14703
15-01-2019 01:00;0.65608;0.8599;0.63422;0.66826;0.41106;0.34106;0.17113
15-01-2019 02:00;0.46605;0.94478;0.54816;0.58907;0.37729;0.34401;0.16394
15-01-2019 03:00;0.41726;0.84615;0.40115;0.54071;0.3755;0.33711;0.14293
15-01-2019 04:00;0.52007;0.8298;0.43088;0.5272;0.34731;0.32279;0.15932
15-01-2019 05:00;0.70731;0.73044;0.63425;0.51094;0.51574;0.3773;0.15734
15-01-2019 06:00;1.71152;0.90653;1.54849;0.54037;0.75;0.51019;0.25006
15-01-2019 07:00;2.28659;1.59261;1.65204;0.70842;2.28951;1.43665;0.4792
15-01-2019 08:00;1.45627;2.07447;1.3059;0.85789;1.8797;2.53087;0.53708
15-01-2019 09:00;1.63669;0.85405;1.29695;0.84616;1.36199;1.23058;0.28339
15-01-2019 10:00;1.25703;0.27596;3.58598;0.72243;0.82268;0.42567;0.28211
15-01-2019 11:00;1.06819;0.14627;3.78929;0.64035;0.68395;0.45847;0.24766
15-01-2019 12:00;0.87021;0.24068;0.52102;0.55588;0.53353;0.37204;0.24809
15-01-2019 13:00;0.91995;0.38581;0.56212;0.49874;0.48995;0.36259;0.22217
15-01-2019 14:00;0.84677;0.54487;0.54707;0.45233;0.62174;;0.22646
15-01-2019 15:00;1.08295;0.68832;0.55352;0.42896;0.57371;0.44263;0.2361
15-01-2019 16:00;0.85998;0.64151;0.53013;0.4368;0.57422;0.43129;0.21156
15-01-2019 17:00;0.94504;0.59258;0.64793;0.48646;0.60421;0.38791;0.2294
15-01-2019 18:00;1.55417;0.4884;0.85452;0.54124;0.75143;0.43081;0.22932
15-01-2019 19:00;1.60286;0.82384;0.83994;0.67645;1.03971;0.45832;0.1919
15-01-2019 20:00;1.37068;0.8721;0.88676;0.99523;0.99945;0.48064;0.22272
15-01-2019 21:00;1.37218;0.53607;0.9009;1.16813;0.99275;0.51999;0.22989
15-01-2019 22:00;1.36667;0.53061;0.88438;1.12578;0.71443;0.50289;0.19861
15-01-2019 23:00;1.21847;0.8055;0.70214;1.07707;0.54871;0.49426;0.17251
15-01-2019 ;0.99597;0.71641;0.61505;1.03852;0.46301;0.43253;0.1751
16-01-2019 01:00;0.58479;0.75676;0.42338;0.96317;0.4608;0.35456;0.14027
16-01-2019 02:00;0.52726;0.75161;0.40735;0.86999;0.43105;0.36851;0.14935
16-01-2019 03:00;0.58626;0.62492;0.47022;0.73037;0.39848;0.38085;0.16105
16-01-2019 04:00;0.55129;0.60299;0.53532;0.62867;0.46505;0.35614;0.1594
16-01-2019 05:00;1.15889;0.6496;0.62614;0.58359;0.38516;0.39621;0.14352
16-01-2019 06:00;2.25941;0.78801;1.35476;0.63209;0.80089;0.75384;0.25461
16-01-2019 07:00;2.24551;1.65457;1.72709;0.85051;1.75622;1.02458;0.67969
16-01-2019 08:00;1.9519;0.80798;2.04329;1.0577;1.59487;0.74507;0.33415
16-01-2019 09:00;1.06441;0.48637;0.80146;0.96641;0.80483;0.47286;0.32808
16-01-2019 10:00;1.06277;0.25788;0.6554;0.82917;0.54426;0.40125;0.26401
16-01-2019 11:00;1.13304;0.26964;0.60432;0.72976;0.58655;0.56341;0.26604
16-01-2019 12:00;0.85873;0.26115;0.69183;0.6553;0.57716;0.82324;0.23564
16-01-2019 13:00;0.81749;0.276;0.69711;0.6368;0.67506;0.71342;0.22904
16-01-2019 14:00;0.96056;0.26228;0.74229;0.62336;0.77975;0.53535;0.41883
16-01-2019 15:00;1.05091;0.31278;0.67774;0.6806;0.65477;0.52059;0.22223
16-01-2019 16:00;0.81829;0.20301;0.57179;0.60788;0.51238;0.44562;0.17949
16-01-2019 17:00;1.2072;0.38073;0.65299;0.5523;0.54342;0.39082;0.18607
16-01-2019 18:00;1.66797;0.46397;1.14569;0.58704;0.87806;0.75159;0.29243
16-01-2019 19:00;1.92589;0.69419;0.8999;0.71449;1.30469;0.54411;0.30661
16-01-2019 20:00;1.75601;1.57524;1.0038;0.80824;1.16968;0.58254;0.26021
16-01-2019 21:00;1.61742;1.37365;1.09916;0.88443;1.15823;0.778;0.29623
16-01-2019 22:00;1.86062;0.53026;1.42364;0.90647;0.98304;0.70477;0.23398
16-01-2019 23:00;1.28143;0.39099;0.90863;0.80116;0.74541;0.48903;0.22008
16-01-2019 ;1.00398;0.42173;0.76424;0.69469;0.58129;0.40456;0.22069
17-01-2019 01:00;0.72189;0.63276;0.55011;0.67925;0.56744;0.37056;0.16984
17-01-2019 02:00;0.55727;0.4738;0.71805;0.64171;0.82878;0.34832;0.16684
17-01-2019 03:00;0.66139;0.42901;0.49475;0.58507;0.73362;0.33227;0.15093
17-01-2019 04:00;0.76672;0.42956;0.57891;0.52685;0.8344;0.33397;0.15381
17-01-2019 05:00;0.85756;0.43557;0.66229;0.50261;0.62188;0.35978;0.1392
17-01-2019 06:00;1.69323;0.55602;1.26613;0.4964;0.86048;0.56136;0.17559
17-01-2019 07:00;2.16326;1.0938;2.07253;0.55512;1.67702;0.62686;0.34527
17-01-2019 08:00;2.1961;0.98155;1.37001;0.64662;1.99732;0.48607;0.32934
17-01-2019 09:00;1.29744;1.12881;1.01009;0.68784;0.83044;0.44226;0.33048
17-01-2019 10:00;1.12393;0.74801;0.69326;0.6696;0.53804;0.4656;0.30214
17-01-2019 11:00;0.89203;0.13663;0.607;0.61746;0.49878;0.42758;0.21994
17-01-2019 12:00;0.65529;0.27211;0.52937;0.54378;;0.45632;0.25137
17-01-2019 13:00;0.83261;0.42547;0.6142;0.47741;;0.43465;0.22251
17-01-2019 14:00;0.83783;0.64967;0.65934;0.4473;0.44804;0.40965;0.18848
17-01-2019 15:00;0.7386;0.79207;0.56884;0.31636;0.43155;0.55166;0.20661
17-01-2019 16:00;0.99154;0.86008;0.55184;0.27886;0.33916;0.56878;0.19503
17-01-2019 17:00;0.8578;0.88435;0.42884;0.46946;0.47534;0.48722;0.22345
17-01-2019 18:00;1.27138;0.8272;0.52583;0.69363;0.74358;0.57889;0.26042
17-01-2019 19:00;0.71155;1.02231;0.60201;1.27597;0.8944;0.60833;0.2799
17-01-2019 20:00;1.54103;0.87731;1.09135;0.88173;1.36057;0.78736;0.22664
17-01-2019 21:00;1.43562;0.55128;0.98991;0.62689;0.66909;0.55953;0.24364
17-01-2019 22:00;1.13958;0.36557;0.75881;0.50476;0.61979;0.54992;0.23652
17-01-2019 23:00;1.2809;0.30729;0.7362;0.3787;0.5156;0.5259;0.21559
17-01-2019 ;0.76859;0.27381;0.66365;0.33278;0.34956;0.432;0.16884
18-01-2019 01:00;0.56218;0.27676;0.39123;0.30052;0.37251;0.3708;0.17119
18-01-2019 02:00;0.51387;0.23878;0.34608;0.31416;0.27781;0.37513;0.17632
18-01-2019 03:00;0.52716;0.30828;0.3732;0.28892;0.37289;0.42394;0.14771
18-01-2019 04:00;0.89948;0.30738;0.45067;0.29613;0.37307;0.41532;0.11005
18-01-2019 05:00;0.88187;0.35181;0.70185;0.30652;0.44636;0.4386;0.13489
18-01-2019 06:00;1.70844;0.51972;0.9947;0.59286;1.36933;0.55793;0.25407
18-01-2019 07:00;2.37089;0.60927;1.5256;1.35585;1.75599;0.64439;0.59697
18-01-2019 08:00;1.50391;1.09591;1.78493;1.05027;1.47732;0.62722;0.4299
18-01-2019 09:00;1.35932;0.64921;0.87801;0.62838;0.97104;1.52575;0.37349
18-01-2019 10:00;1.19354;0.25174;0.94805;0.54068;0.81466;0.53487;0.25472
18-01-2019 11:00;1.07592;0.28105;0.60788;0.39809;0.52983;0.53025;0.3191
18-01-2019 12:00;1.07193;0.32681;0.64959;0.39678;0.4811;0.55404;0.25293
18-01-2019 13:00;1.03134;0.3716;0.57776;0.38755;0.46745;0.49266;0.24054
18-01-2019 14:00;0.94927;0.34257;0.64618;0.36727;0.45907;0.51426;0.21347
18-01-2019 15:00;1.05495;0.3886;0.64855;0.43508;0.45666;0.53115;0.24002
18-01-2019 16:00;0.99537;0.35686;0.6634;0.4609;0.42258;0.4742;0.20849
18-01-2019 17:00;1.0267;0.28965;0.69218;0.42979;0.50043;0.47977;0.23839
18-01-2019 18:00;1.44951;0.38933;0.83299;0.66641;0.71211;0.63146;0.23939
18-01-2019 19:00;1.73225;0.46109;0.97878;0.7818;0.81954;0.68419;0.31031
18-01-2019 20:00;1.87652;0.44373;1.35234;0.79589;0.82174;0.71273;0.39101
18-01-2019 21:00;1.78417;0.78082;1.10576;0.90941;0.67596;0.82512;0.67451
18-01-2019 22:00;1.51579;0.67778;1.09539;0.9722;0.42499;0.57068;0.45629
18-01-2019 23:00;1.49496;1.08238;0.95572;0.76012;0.89384;0.52593;0.28334
18-01-2019 ;1.48943;0.71578;0.96734;0.60857;0.95832;0.50671;0.20913
19-01-2019 01:00;0.891;0.46309;0.92655;0.39793;0.70837;0.47041;0.16917
19-01-2019 02:00;0.85725;0.41932;0.68515;0.35853;0.66496;0.40754;0.17614
19-01-2019 03:00;0.67842;0.49169;0.60465;0.32444;0.46603;0.39279;0.14448
19-01-2019 04:00;0.81104;0.4205;0.62947;0.36328;0.49457;0.37721;0.15061
19-01-2019 05:00;0.97261;0.4766;0.66114;0.39375;0.65756;0.42572;0.14044
19-01-2019 06:00;1.61886;0.59281;1.10108;0.6561;1.33354;0.5781;0.22286
19-01-2019 07:00;2.08989;1.45262;1.27742;0.89088;1.62546;1.28674;0.37421
19-01-2019 08:00;2.24472;2.15014;1.27927;0.96864;1.71427;0.74116;0.28628
19-01-2019 09:00;1.57593;1.20255;1.04459;0.56268;1.11561;0.63768;0.26575
19-01-2019 10:00;1.52709;0.44693;0.81078;0.43289;0.82904;0.58106;0.22466
19-01-2019 11:00;1.36104;0.3507;0.77755;0.37751;0.43099;0.50445;0.23054
19-01-2019 12:00;1.31722;0.29267;0.68102;0.39435;0.452;0.53275;0.25123
19-01-2019 13:00;1.24697;0.37046;0.6545;0.49326;0.4203;0.50913;0.2031
19-01-2019 14:00;1.15967;0.44725;0.67355;0.49845;0.44063;0.53772;0.2213
19-01-2019 15:00;0.98697;0.60021;0.58596;0.35779;0.46484;0.51479;0.17809
19-01-2019 16:00;1.27652;0.64428;0.66396;0.32914;0.47288;0.4892;0.19899
19-01-2019 17:00;1.13024;0.67354;0.64642;0.36123;0.57503;0.61098;0.18582
19-01-2019 18:00;1.4208;0.61498;0.80648;0.44597;0.55207;0.72251;0.20079
19-01-2019 19:00;1.51453;0.41821;0.95532;0.37788;0.57568;0.72815;0.18517
19-01-2019 20:00;1.49182;0.42165;0.9603;0.36089;0.70007;0.57357;0.20785
19-01-2019 21:00;1.44055;0.39432;0.8011;0.34688;0.56842;0.5963;0.21889
19-01-2019 22:00;1.50613;0.34005;0.74805;0.36176;0.54795;0.49058;0.19039
19-01-2019 23:00;1.39905;0.38872;0.73021;0.3998;0.59897;0.4607;0.17088
19-01-2019 ;1.05895;0.35773;0.63626;0.42832;0.45941;0.45516;0.14818
20-01-2019 01:00;0.82144;0.28337;0.47469;0.3466;0.41749;0.4087;0.15504
20-01-2019 02:00;0.64827;0.34213;0.43733;0.31229;0.35969;0.50616;0.1541
20-01-2019 03:00;0.57349;0.5041;0.471;0.32767;0.55355;0.48526;0.16637
20-01-2019 04:00;0.55201;0.53434;0.42691;0.35493;0.52453;0.61403;0.21348
20-01-2019 05:00;0.54227;0.37044;0.44038;0.33558;0.54822;0.52406;0.18053
20-01-2019 06:00;0.59579;0.29962;0.51941;0.3447;0.68441;0.47121;0.13366
20-01-2019 07:00;0.98667;0.32923;0.80234;0.36213;1.15864;0.47395;0.10406
20-01-2019 08:00;1.00259;0.36145;0.70645;0.33885;0.55998;0.55763;0.11631
20-01-2019 09:00;0.658;0.22051;0.52858;0.30667;0.30393;0.54595;0.15091
20-01-2019 10:00;0.68367;0.10543;0.46789;0.31314;0.30504;0.53005;0.14179
20-01-2019 11:00;0.71543;0.08161;0.52157;0.36557;0.32725;0.50831;0.1464
20-01-2019 12:00;0.95179;0.1608;0.57772;0.35993;0.34141;0.53772;0.13913
20-01-2019 13:00;0.95291;0.2815;0.53889;0.3945;0.37058;0.48443;0.13412
20-01-2019 14:00;0.98715;0.36612;0.5355;0.38417;0.46146;0.54581;0.20074
20-01-2019 15:00;0.97295;0.42692;0.48305;0.36467;0.4579;0.48249;0.1765
20-01-2019 16:00;0.91291;0.5059;0.56737;0.37343;0.5504;0.57152;0.16972
20-01-2019 17:00;0.92596;0.44639;0.614;0.35734;0.52026;0.52208;0.16841
20-01-2019 18:00;1.13535;0.25238;0.70445;0.39823;0.50739;0.5788;0.19529
20-01-2019 19:00;1.26657;0.25276;0.70019;0.43162;0.63485;0.63007;0.21887
20-01-2019 20:00;1.56254;0.41298;0.85437;0.45548;0.66594;0.70012;0.27864
20-01-2019 21:00;1.83623;0.46143;0.62566;0.50966;0.59863;0.69395;0.26356
20-01-2019 22:00;1.15004;0.44284;0.60249;0.47982;0.63902;0.60036;0.18418
20-01-2019 23:00;1.55457;0.41703;0.74467;0.39986;0.54209;0.68933;0.15139
20-01-2019 ;0.95351;0.53231;0.95401;0.38296;0.6876;0.61987;0.09436
21-01-2019 01:00;0.63515;0.72469;0.58992;0.51703;0.79308;0.46782;0.09445
21-01-2019 02:00;0.5095;0.67618;0.55234;0.46065;0.88931;0.43588;0.14054
21-01-2019 03:00;0.76483;0.6961;0.42911;0.39938;0.89064;0.5318;0.22909
21-01-2019 04:00;1.05852;0.62834;0.4837;0.4085;0.5678;0.79463;0.23074
21-01-2019 05:00;1.15663;0.65785;0.54089;0.42158;0.6605;0.94408;0.30317
21-01-2019 06:00;1.15768;0.81443;1.11459;0.59514;1.26029;1.2933;0.64818
21-01-2019 07:00;1.81206;1.17191;1.66558;1.3009;1.98038;2.41751;1.01548
21-01-2019 08:00;2.68167;1.8122;1.69342;1.56886;2.25309;3.71364;1.7391
21-01-2019 09:00;2.88969;1.78574;2.16586;1.65497;2.22529;3.07603;1.1031
21-01-2019 10:00;1.42006;0.97496;1.57662;1.00545;1.76444;0.95748;0.35221
21-01-2019 11:00;1.10981;0.92481;0.66665;0.96336;0.55924;0.53977;0.18648
21-01-2019 12:00;0.90015;0.41775;0.52529;0.50003;0.41811;0.49259;0.1561
21-01-2019 13:00;1.01563;0.45316;0.57973;0.50813;0.53445;0.61659;0.16991
21-01-2019 14:00;1.11089;0.48596;0.6298;0.41998;0.58743;0.59121;0.17895
21-01-2019 15:00;1.07182;0.49461;0.63882;0.36954;0.59558;0.51565;0.15728
21-01-2019 16:00;1.16181;;0.65674;0.92134;0.54005;0.50386;0.14489
21-01-2019 17:00;1.30625;;0.66952;0.44175;0.51727;0.45864;0.15669
21-01-2019 18:00;1.68135;0.58563;0.89508;0.5499;0.91504;0.57394;0.13463
21-01-2019 19:00;1.85709;0.41971;1.21545;0.75789;1.38953;0.69981;0.11846
21-01-2019 20:00;2.39111;0.58188;1.53429;0.97097;1.30275;0.93144;0.34462
21-01-2019 21:00;2.49135;0.59563;1.55383;0.88691;1.21205;0.81943;0.35431
21-01-2019 22:00;1.5327;0.45322;1.20782;0.80241;0.65832;0.67097;0.33062
21-01-2019 23:00;1.19294;0.32595;1.00775;0.53455;0.45059;0.58155;0.20697
21-01-2019 ;0.81734;0.33274;0.58539;0.46241;0.43992;0.44716;0.07479
22-01-2019 01:00;0.57923;0.24479;0.83463;0.36254;0.27843;0.43145;0.03387
22-01-2019 02:00;0.5434;0.23884;0.51108;0.28924;0.27906;0.43042;0.02835
22-01-2019 03:00;0.53179;0.20281;0.5166;0.28377;0.26621;0.39771;0.01646
22-01-2019 04:00;0.63219;0.22122;0.54365;0.28463;0.3067;0.40768;-0.00175
22-01-2019 05:00;1.09111;0.25956;0.64057;0.29862;0.55478;0.45086;0.02361
22-01-2019 06:00;1.02869;0.34288;0.97939;0.45473;0.88821;1.07408;0.13049
22-01-2019 07:00;2.03675;0.51579;1.23709;0.81129;1.51201;0.7339;0.3117
22-01-2019 08:00;2.34;0.765;1.70048;0.88367;1.776;0.79995;0.30952
22-01-2019 09:00;1.68598;0.50149;1.14606;0.69183;1.08161;0.65737;0.14664
22-01-2019 10:00;1.3361;0.40283;0.87591;0.55798;0.67103;0.66814;0.12072
22-01-2019 11:00;1.07613;0.36212;0.7287;0.56332;0.64575;0.60954;0.11424
22-01-2019 12:00;1.07286;0.31789;0.64645;0.54948;;0.55638;0.15912
22-01-2019 13:00;1.07611;0.29977;0.66666;0.45367;0.55737;0.48683;0.11688
22-01-2019 14:00;1.0026;0.31612;0.5829;0.38448;0.5623;0.62475;0.12775
22-01-2019 15:00;0.9474;0.32394;0.59992;0.43901;0.50906;0.29613;0.14135
22-01-2019 16:00;0.98608;0.4135;0.56476;0.40032;0.51017;0.21534;0.15583
22-01-2019 17:00;1.11857;0.40293;0.66277;0.39771;0.56218;0.19369;0.18701
22-01-2019 18:00;1.70835;0.43895;0.98407;0.54049;0.71313;0.24622;0.20837
22-01-2019 19:00;1.74169;0.4104;1.14005;0.82508;0.88729;0.42932;0.2306
22-01-2019 20:00;1.62033;0.48289;1.07301;0.59779;0.79597;0.46954;0.16866
22-01-2019 21:00;1.6055;0.3162;1.0508;0.74264;0.76355;0.48981;0.16073
22-01-2019 22:00;1.45802;0.40461;0.99679;0.52772;0.68372;0.42316;0.09762
22-01-2019 23:00;1.26627;0.34567;0.72929;0.41828;0.63212;0.40764;0.09449
22-01-2019 ;0.87468;0.27489;0.45627;0.33371;0.39169;0.21776;0.05899
23-01-2019 01:00;0.5626;0.29191;0.32559;0.31525;0.3572;0.13872;0.00706
23-01-2019 02:00;0.46899;0.30273;0.30661;0.30263;0.33406;0.12806;0.00388
23-01-2019 03:00;0.48657;0.26601;0.34727;0.30172;0.32894;0.14005;0.00628
23-01-2019 04:00;0.49473;0.29513;0.37887;0.2976;0.34365;0.15597;-0.01036
23-01-2019 05:00;0.89344;0.30519;0.50507;0.32147;0.39783;0.17424;0.00112
23-01-2019 06:00;1.54125;0.39161;1.06278;0.47767;0.70082;0.27758;0.06057
23-01-2019 07:00;2.03546;0.48807;1.49806;0.78079;1.05508;0.41707;0.11943
23-01-2019 08:00;1.93689;0.8334;1.4211;0.90002;1.08615;0.36883;0.12249
23-01-2019 09:00;1.4517;0.49968;0.90148;0.7593;0.64402;0.30276;0.11692
23-01-2019 10:00;1.22958;0.31203;0.7461;0.65694;0.57793;0.3148;0.1332
23-01-2019 11:00;1.09324;0.27365;0.70717;0.58031;0.51173;0.30696;0.13417
23-01-2019 12:00;0.98994;0.29999;0.66898;0.53284;0.51845;0.2485;0.15549
23-01-2019 13:00;0.92954;0.35621;0.59721;0.538;0.53186;0.25565;0.13542
23-01-2019 14:00;1.0424;0.46834;0.66236;0.50133;0.56396;0.28507;0.15084
23-01-2019 15:00;1.19209;0.57624;0.67354;0.44629;0.55029;0.33058;0.15942
23-01-2019 16:00;1.07972;0.55457;0.6637;0.63935;0.51341;0.30845;0.15135
23-01-2019 17:00;1.2434;0.4606;0.67729;0.61229;0.50881;0.2783;0.17533
23-01-2019 18:00;1.54409;0.36206;0.87158;0.73276;0.80181;0.29608;0.16758
23-01-2019 19:00;1.75741;0.47651;1.01139;0.78412;1.15668;0.31333;0.14463
23-01-2019 20:00;1.81827;0.43976;1.0288;0.72738;0.96884;0.32067;0.17795
23-01-2019 21:00;1.52208;0.38508;0.90505;0.63684;0.82235;0.32086;0.13115
23-01-2019 22:00;1.45546;0.43142;0.83528;0.54484;0.77194;0.31694;0.12618
23-01-2019 23:00;1.08981;0.33831;0.73095;0.45754;0.79104;0.28177;0.07253
23-01-2019 ;0.7267;0.29695;0.47776;0.38282;0.58825;0.19457;0.04628
24-01-2019 01:00;0.54203;0.28758;0.35892;0.35554;0.59021;0.17946;0.02852
24-01-2019 02:00;0.44378;0.26634;0.32783;0.32981;0.53747;0.15392;0.02638
24-01-2019 03:00;0.47853;0.26746;0.32664;0.3132;0.51334;0.16166;0.0137
24-01-2019 04:00;0.61968;0.28239;0.3619;0.31974;0.49809;0.1871;0.01387
24-01-2019 05:00;0.86306;0.32232;0.4809;0.34108;0.5606;0.20307;0.03253
24-01-2019 06:00;1.72495;0.40051;0.96377;0.49821;0.73997;0.24443;0.04726
24-01-2019 07:00;1.76025;0.63949;1.21446;0.67729;1.37964;0.29661;0.08055
24-01-2019 08:00;1.78601;1.14504;1.25578;0.95086;1.1332;0.37466;0.10288
24-01-2019 09:00;1.30494;1.08793;0.94831;0.78519;1.09432;0.2358;0.12344
24-01-2019 10:00;1.10055;0.42341;0.65221;0.69077;0.93228;0.23864;0.13753
24-01-2019 11:00;0.86714;0.48622;;0.56186;0.66495;0.2188;0.12998
24-01-2019 12:00;0.86043;0.43057;0.51946;0.57703;0.65241;0.15239;0.129
24-01-2019 13:00;0.88793;0.53601;0.55346;0.50785;0.74561;0.13368;0.10812
24-01-2019 14:00;0.90629;0.65721;0.51792;0.48138;0.87604;0.1304;0.08121
24-01-2019 15:00;1.27877;0.73126;0.5394;0.43714;0.84928;0.13253;0.07218
24-01-2019 16:00;1.1847;0.92584;0.57235;0.4337;0.86339;0.13928;0.11404
24-01-2019 17:00;1.15249;1.01001;0.62223;0.46195;0.97152;0.12737;0.13734
24-01-2019 18:00;1.45305;0.94939;0.71601;0.60027;1.03865;0.17897;0.11544
24-01-2019 19:00;1.72933;0.72214;1.02195;0.72553;1.26965;0.32776;0.21519
24-01-2019 20:00;1.80733;0.54372;1.1128;0.9145;1.48568;0.42803;0.22499
24-01-2019 21:00;1.76851;0.47877;1.03325;0.68733;1.55292;0.32477;0.12728
24-01-2019 22:00;1.58569;0.54962;1.02387;0.61508;1.43804;0.32719;0.03621
24-01-2019 23:00;1.5916;0.79354;0.9262;0.44378;1.15923;0.30795;0.10548
24-01-2019 ;0.96568;1.05171;0.65012;0.49166;0.85479;0.22846;0.05289
25-01-2019 01:00;0.61986;0.97021;0.44053;0.78118;0.90347;0.20865;0.01288
25-01-2019 02:00;0.61154;1.05744;0.46165;0.68814;1.09399;0.22696;0.03701
25-01-2019 03:00;0.65983;0.59229;0.46705;0.46071;0.86929;0.36303;0.09755
25-01-2019 04:00;0.65486;0.47448;0.43749;0.43077;1.01459;0.36646;0.03809
25-01-2019 05:00;0.97289;0.50324;0.88325;0.45212;1.08893;0.25767;0.00665
25-01-2019 06:00;2.07137;0.53928;1.77744;0.58199;1.12254;0.40163;0.04581
25-01-2019 07:00;2.55487;0.85141;2.18288;0.861;1.57312;0.53553;0.20885
25-01-2019 08:00;2.16774;1.41989;1.50603;0.87959;1.36804;0.47582;0.21054
25-01-2019 09:00;1.41266;0.6483;0.71274;0.90402;1.07026;0.26598;0.23722
25-01-2019 10:00;0.98589;0.47352;0.66131;0.70154;0.77719;0.27751;0.14794
25-01-2019 11:00;0.98987;0.5208;0.55418;0.47664;0.63295;0.27601;0.09889
25-01-2019 12:00;;0.76567;0.53889;0.41284;0.71682;0.23081;0.07736
25-01-2019 13:00;;1.0444;0.53381;0.38359;0.74117;0.24829;0.0825
25-01-2019 14:00;0.44264;1.26098;0.49492;0.36129;0.75091;0.21315;0.16819
25-01-2019 15:00;1.13019;0.5559;0.40498;0.39966;0.83223;0.37389;0.23046
25-01-2019 16:00;0.91373;0.51184;0.38316;0.77398;1.05016;0.43545;0.25865
25-01-2019 17:00;0.87177;0.40503;0.40061;0.85445;0.99965;0.48373;0.49575
25-01-2019 18:00;1.20167;0.30647;0.43161;0.93231;1.11575;0.53175;0.47185
25-01-2019 19:00;1.82143;0.046;0.64464;1.0939;1.3531;0.3889;0.30729
25-01-2019 20:00;1.80604;;1.08178;1.24499;1.83714;0.37105;0.27015
25-01-2019 21:00;1.63135;;0.98422;1.325;1.3927;0.32422;0.21172
25-01-2019 22:00;2.08537;-0.025;1.0785;1.22524;1.26672;0.45457;0.18563
25-01-2019 23:00;1.36021;;0.7838;1.42919;1.076;0.39597;0.1942
25-01-2019 ;1.05116;-0.02266;0.6896;0.95842;0.88601;0.38195;0.17261
26-01-2019 01:00;1.03334;0.43391;0.65989;0.68417;0.73196;0.27583;0.24527
26-01-2019 02:00;0.86615;0.68971;0.58331;0.81814;0.72864;0.24746;0.23265
26-01-2019 03:00;0.66862;0.86586;0.53066;0.74636;0.68872;0.19293;0.23531
26-01-2019 04:00;0.90295;0.98475;0.84005;0.70201;0.6824;0.26125;0.33763
26-01-2019 05:00;1.18037;0.91299;0.74746;0.66431;0.82489;0.35586;0.31185
26-01-2019 06:00;2.42426;0.97524;1.78881;0.6013;1.49239;0.46814;0.48291
26-01-2019 07:00;2.3964;1.19001;1.72578;1.06781;2.18623;0.76512;0.38836
26-01-2019 08:00;2.43548;1.932;2.1076;1.88345;2.76829;0.57057;0.9639
26-01-2019 09:00;2.47212;2.31867;1.69862;1.57264;1.89505;0.48325;0.928
26-01-2019 10:00;1.02166;1.22231;1.01293;1.12583;0.82846;0.42393;0.22039
26-01-2019 11:00;1.24953;0.28701;0.54526;0.64715;0.66505;0.2864;0.20321
26-01-2019 12:00;1.03067;0.51147;0.59293;0.39178;0.69841;0.26354;0.19219
26-01-2019 13:00;0.76666;0.85794;0.57882;0.37322;0.72628;0.27339;0.19292
26-01-2019 14:00;1.12647;1.12581;0.63858;0.36876;0.77059;0.25996;0.20189
26-01-2019 15:00;0.97195;1.24493;0.53858;0.39771;0.83052;0.21917;0.17774
26-01-2019 16:00;1.08676;1.08762;0.62229;0.36866;0.8942;0.2429;0.13854
26-01-2019 17:00;1.19433;0.36748;0.63447;0.43901;1.00181;0.11892;0.1699
26-01-2019 18:00;1.0197;0.43867;0.7084;0.45369;1.16131;0.21816;0.17035
