,Usaquen_CO_pmm
7231,1.1595
7232,0.3764
7233,0.3979
7234,0.3235
7235,0.7171
7236,1.0065
7237,1.052
7238,1.0624
7239,0.8697
7240,0.6999
7241,1.2387
7242,1.8511
7243,1.3204
7244,0.9593
7245,0.7857
7246,0.4948
7247,0.5158
7248,0.4634
7249,0.4106
7250,0.3218
7251,0.3269
7252,0.3784
7253,0.6597
7254,0.9643
7255,0.7727
7256,0.6656
7257,0.4915
7258,0.4621
7259,0.5258
7260,0.5196
7261,
7262,
7263,
7264,
7265,
7266,1.5959
7267,1.1759
7268,1.5558
7269,1.2735
7270,1.5815
7271,1.6124
7272,1.0886
7273,0.7293
7274,0.3838
7275,0.2305
7276,0.3017
7277,0.4118
7278,0.5735
7279,0.5711
7280,0.5418
7281,0.4647
7282,0.4755
7283,0.2818
7284,0.3453
7285,0.4197
7286,0.4082
7287,0.2393
7288,0.2158
7289,0.5707
7290,1.3667
7291,1.2252
7292,0.481
7293,0.4495
7294,0.3148
7295,0.2767
7296,0.3771
7297,0.5303
7298,0.5649
7299,0.4279
7300,0.3026
7301,0.3531
7302,0.573
7303,0.5187
7304,0.403
7305,0.3131
7306,0.4965
7307,0.4617
7308,0.4722
7309,0.4044
7310,0.2935
7311,0.4086
7312,0.5767
7313,0.6655
7314,0.734
7315,1.3417
7316,1.3918
7317,1.1621
7318,0.6769
7319,0.5607
7320,0.5151
7321,0.4137
7322,0.4597
7323,0.4201
7324,0.4547
7325,0.6966
7326,1.0212
7327,1.147
7328,1.0283
7329,0.6858
7330,0.3502
7331,0.4597
7332,0.438
7333,0.4482
7334,0.412
7335,0.449
7336,0.3799
7337,0.6225
7338,0.6568
7339,0.5328
7340,0.5517
7341,0.3986
7342,0.4713
7343,0.5027
7344,0.3865
7345,0.292
7346,0.1775
7347,0.1688
7348,0.2311
7349,0.2895
7350,0.8769
7351,0.8413
7352,0.7597
7353,0.4229
7354,0.2829
7355,0.2712
7356,0.8932
7357,0.7286
7358,0.4593
7359,0.4142
7360,0.4182
7361,0.6022
7362,
7363,
7364,1.758
7365,1.354
7366,0.9967
7367,0.6888
7368,0.3478
7369,0.2698
7370,0.278
7371,0.1468
7372,0.1379
7373,0.5375
7374,0.9978
7375,0.9669
7376,1.0032
7377,0.7814
7378,0.7518
7379,0.5197
7380,0.364
7381,0.6126
7382,0.9366
7383,1.451
7384,1.3995
7385,1.9554
7386,2.7894
7387,1.5923
7388,1.0633
7389,0.8803
7390,0.8086
7391,0.5658
7392,0.5779
7393,0.3953
7394,0.3452
7395,0.4024
7396,0.4745
7397,0.7491
7398,1.3998
7399,1.5331
7400,0.7375
7401,0.4121
7402,0.2473
7403,0.1884
7404,0.2149
7405,0.1862
7406,0.4099
7407,0.5046
7408,0.571
7409,0.7183
7410,0.8356
7411,0.3775
7412,0.3011
7413,0.208
7414,0.217
7415,0.3564
7416,0.207
7417,0.2517
7418,0.3652
7419,0.4695
7420,0.6983
7421,0.966
7422,1.4073
7423,1.2169
7424,0.6913
7425,0.1287
7426,0.1338
7427,0.1941
7428,0.2137
7429,0.2108
7430,0.211
7431,0.1902
7432,0.2236
7433,0.3053
7434,0.2209
7435,0.2278
7436,0.285
7437,0.8603
7438,0.8793
7439,0.9645
7440,0.8071
7441,0.776
7442,0.6879
7443,0.5459
7444,0.5045
7445,0.5234
7446,0.7471
7447,0.5306
7448,0.4138
7449,0.1936
7450,0.1237
7451,0.1481
7452,0.1608
7453,0.1787
7454,0.1937
7455,0.1643
7456,0.1992
7457,0.2234
7458,0.4352
7459,1.0178
7460,0.848
7461,0.8463
7462,0.9692
7463,0.9271
7464,0.706
7465,0.6106
7466,0.4958
7467,0.4708
7468,0.4538
7469,0.8546
7470,0.981
7471,1.1938
7472,0.7488
7473,0.6602
7474,0.3532
7475,0.2809
7476,0.2314
7477,0.3443
7478,0.8007
7479,0.7681
7480,0.5827
7481,0.7004
7482,0.9103
7483,1.1128
7484,0.5704
7485,0.3698
7486,0.382
7487,0.2659
7488,0.2266
7489,0.243
7490,0.2072
7491,0.1999
7492,0.255
7493,0.7006
7494,1.1651
7495,1.2978
7496,1.5047
7497,1.0867
7498,0.6031
7499,0.3491
7500,
7501,
7502,0.5402
7503,0.8384
7504,0.7428
7505,0.9117
7506,0.825
7507,0.8738
7508,0.7807
7509,0.8667
7510,0.8363
7511,0.714
7512,0.492
7513,0.5721
7514,0.3969
7515,0.3062
7516,0.3488
7517,0.5325
7518,0.686
7519,0.5721
7520,0.506
7521,0.4923
7522,0.4649
7523,0.5255
7524,1.0997
7525,1.0846
7526,0.8284
7527,1.0055
7528,1.5513
7529,1.5055
7530,1.6656
7531,1.5153
7532,2.4213
7533,1.8077
7534,1.1281
7535,1.5227
7536,1.1393
7537,0.7195
7538,0.3057
7539,0.2737
7540,0.4551
7541,0.7952
7542,0.946
7543,0.9291
7544,0.7839
7545,0.5524
7546,0.5551
7547,0.4748
7548,0.5021
7549,0.3979
7550,0.407
7551,0.3938
7552,0.4551
7553,0.6576
7554,1.1489
7555,1.5644
7556,1.2367
7557,1.2606
7558,0.8331
7559,0.7158
7560,0.5172
7561,0.536
7562,0.6512
7563,0.4508
7564,0.4641
7565,0.4445
7566,0.4871
7567,0.6297
7568,0.3969
7569,0.2757
7570,0.3198
7571,0.2701
7572,0.3051
7573,0.4494
7574,0.5419
7575,0.4723
7576,0.2758
7577,0.3265
7578,0.4952
7579,0.2827
7580,0.2456
7581,0.1998
7582,0.1946
7583,0.1759
7584,0.1708
7585,0.1743
7586,0.1781
7587,0.1562
7588,0.1647
7589,0.1675
7590,0.1886
7591,0.2445
7592,0.1723
7593,0.134
7594,0.1717
7595,0.2661
7596,0.3682
7597,0.7196
7598,0.7167
7599,0.758
7600,0.3073
7601,0.3891
7602,0.4344
7603,0.3054
7604,0.2363
7605,0.4509
7606,0.7174
7607,0.5816
7608,0.6967
7609,0.6152
7610,1.0554
7611,0.9197
7612,0.7812
7613,1.0406
7614,1.0727
7615,0.8182
7616,0.5935
7617,0.4076
7618,0.1847
7619,0.1854
7620,0.2069
7621,0.3781
7622,0.529
7623,0.6112
7624,0.6585
7625,0.6844
7626,0.3361
7627,0.5026
7628,0.3716
7629,0.3281
7630,0.6904
7631,0.6093
7632,0.4811
7633,0.4078
7634,0.3188
7635,0.3423
7636,0.4304
7637,0.559
7638,0.7548
7639,0.6042
7640,0.5322
7641,0.2579
7642,0.1809
7643,0.213
7644,0.2039
7645,0.2189
7646,0.4892
7647,0.5621
7648,0.5443
7649,0.6545
7650,0.5789
7651,0.4808
7652,0.4778
7653,0.5996
7654,0.5463
7655,0.411
7656,0.375
7657,0.3715
7658,0.3402
7659,0.3072
7660,0.3493
7661,0.8994
7662,1.2724
7663,1.2084
7664,0.7047
7665,0.4295
7666,0.3156
7667,0.363
7668,0.355
7669,0.555
7670,0.5609
7671,0.4788
7672,0.5111
7673,0.5587
7674,0.6862
7675,0.8678
7676,0.619
7677,0.6747
7678,0.6275
7679,0.659
7680,0.6405
7681,0.4268
7682,0.4578
7683,0.4622
7684,0.5089
7685,0.6783
7686,0.8102
7687,0.8645
7688,0.8036
7689,0.6053
7690,0.5725
7691,
7692,
7693,0.3622
7694,0.3831
7695,0.3749
7696,0.3831
7697,0.4798
7698,0.5069
7699,0.7085
7700,0.8977
7701,0.9767
7702,1.0151
7703,1.0582
7704,0.9043
7705,0.7487
7706,0.6465
7707,0.5051
7708,0.453
7709,0.6385
7710,1.1484
7711,1.1489
7712,0.7193
7713,0.4124
7714,0.346
7715,0.3061
7716,0.3244
7717,0.2904
7718,0.2803
7719,0.324
7720,0.2985
7721,0.3903
7722,0.4362
7723,0.4126
7724,0.3841
7725,0.4622
7726,0.5494
7727,0.4527
7728,0.5661
7729,0.4835
7730,0.3812
7731,0.4149
7732,0.4596
7733,0.8549
7734,1.7216
7735,1.3805
7736,0.8269
7737,0.4372
7738,0.571
7739,0.4416
7740,0.3133
7741,0.3454
7742,0.3046
7743,0.3204
7744,0.354
7745,0.4354
7746,0.6215
7747,0.6633
7748,0.7268
7749,0.8857
7750,0.7453
7751,0.6066
7752,0.4905
7753,0.4799
7754,0.3469
7755,0.4182
7756,0.3377
7757,0.3713
7758,0.3887
7759,0.3126
7760,0.2828
7761,0.3047
7762,0.3848
7763,0.2364
7764,0.2823
7765,0.3414
7766,0.6693
7767,0.9341
7768,1.0962
7769,1.1181
7770,0.2943
7771,0.2834
7772,0.2461
7773,0.3388
7774,0.2234
7775,0.311
7776,0.3448
7777,0.3689
7778,0.2754
7779,0.2856
7780,0.2136
7781,0.2034
7782,0.3365
7783,0.3926
7784,0.2582
7785,0.2074
7786,0.1961
7787,0.1594
7788,0.1825
7789,0.2209
7790,0.2037
7791,0.2172
7792,0.3736
7793,0.2272
7794,0.2123
7795,0.1993
7796,0.3364
7797,0.5102
7798,0.194
7799,0.282
7800,0.2865
7801,0.2667
7802,0.2356
7803,0.2397
7804,0.4269
7805,1.2058
7806,2.0464
7807,0.9422
7808,0.8054
7809,0.4279
7810,0.4025
7811,0.4247
7812,0.3849
7813,0.69
7814,0.6486
7815,0.7422
7816,0.884
7817,1.2032
7818,1.45
7819,1.4864
7820,1.3756
7821,1.4092
7822,1.1664
7823,0.94
7824,0.8183
7825,0.4168
7826,0.3746
7827,0.3693
7828,0.395
7829,0.92
7830,1.3441
7831,1.3698
7832,1.2342
7833,0.8377
7834,0.6644
7835,0.3581
7836,0.5258
7837,0.9535
7838,0.7916
7839,1.0305
7840,1.1938
7841,1.4807
7842,0.9881
7843,1.2744
7844,0.5765
7845,0.8652
7846,0.8394
7847,0.8691
7848,1.022
7849,1.1373
7850,0.9857
7851,0.9039
7852,0.5214
7853,0.8067
7854,1.5371
7855,1.3898
7856,0.9228
7857,0.3883
7858,0.4539
7859,0.28
7860,0.2818
7861,0.7528
7862,0.866
7863,0.6462
7864,0.4483
7865,0.9665
7866,1.3099
7867,1.206
7868,1.0303
7869,0.5685
7870,0.6256
7871,0.6086
7872,0.6457
7873,0.5164
7874,0.3754
7875,0.2578
7876,0.3627
7877,0.8664
7878,0.8281
7879,1.2738
7880,0.6733
7881,0.3958
7882,0.2626
7883,0.2205
7884,0.2307
7885,0.3687
7886,0.6114
7887,1.0147
7888,0.8022
7889,1.1466
7890,0.7827
7891,0.8278
7892,0.4269
7893,0.6196
7894,0.961
7895,1.1417
7896,0.6941
7897,0.5722
7898,0.4514
7899,0.3951
7900,0.467
7901,0.6545
7902,1.073
7903,1.1901
7904,1.0226
7905,0.7985
7906,0.7653
7907,0.9858
7908,0.4913
7909,0.2936
7910,0.2966
7911,0.8146
7912,0.9605
7913,1.3506
7914,1.7192
7915,2.1216
7916,2.0818
7917,0.4718
7918,0.3034
7919,0.4865
7920,0.571
7921,0.5861
7922,0.3758
7923,0.3891
7924,0.5175
7925,0.4284
7926,0.4157
7927,0.5612
7928,0.3454
7929,0.2999
7930,0.1631
7931,0.2104
7932,0.2628
7933,0.2908
7934,0.518
7935,0.5539
7936,0.8129
7937,1.0732
7938,1.2615
7939,1.6997
7940,1.4398
7941,1.3584
7942,1.1464
7943,1.1291
7944,0.881
7945,0.574
7946,0.7062
7947,0.8207
7948,0.8798
7949,0.9373
7950,0.9743
7951,0.7051
7952,0.2036
7953,0.1098
7954,0.1218
7955,0.1215
7956,0.1282
7957,0.1273
7958,0.1092
7959,0.1282
7960,0.1368
7961,0.3535
7962,0.5212
7963,0.4486
7964,0.3445
7965,0.2824
7966,0.1999
7967,0.1594
7968,0.1167
7969,0.1245
7970,0.0924
7971,0.0828
7972,0.1094
7973,0.2923
7974,0.7365
7975,0.4019
7976,0.2933
7977,0.2313
7978,0.2468
7979,0.17
7980,0.42898000000000003
7981,0.1703
7982,0.1881
7983,0.1736
7984,0.1824
7985,0.2553
7986,0.214
7987,0.2192
7988,0.1805
7989,0.1391
7990,0.1393
7991,0.1144
7992,0.1148
7993,0.1333
7994,0.1026
7995,0.1124
7996,0.1187
7997,0.241
7998,0.5191
7999,0.4332
8000,0.2717
8001,0.2479
8002,0.1793
8003,0.1666
8004,0.1827
8005,0.1404
8006,0.2222
8007,0.1748
8008,0.1779
8009,0.2138
8010,0.1775
8011,0.2408
8012,0.1963
8013,0.7259
8014,0.6157
8015,0.2524
8016,0.2883
8017,0.2112
8018,0.2541
8019,0.268
8020,0.3646
8021,0.9524
8022,1.6984
8023,1.1717
8024,1.0287
8025,0.6347
8026,0.4092
8027,0.3725
8028,0.3225
8029,0.4053
8030,0.5772
8031,0.6469
8032,0.9417
8033,1.5148
8034,1.7768
8035,1.1813
8036,1.0157
8037,1.1097
8038,0.6555
8039,0.7064
8040,0.4206
8041,0.4834
8042,0.7073
8043,0.6127
8044,0.5628
8045,1.5346
8046,1.8147
8047,1.7809
8048,1.4882
8049,0.4141
8050,0.2538
8051,0.2236
8052,0.2338
8053,0.263
8054,0.3034
8055,0.3118
8056,0.3036
8057,0.3317
8058,0.4125
8059,0.5199
8060,0.5026
8061,0.4776
8062,0.4934
8063,0.3695
8064,0.3223
8065,0.2923
8066,0.2388
8067,0.2391
8068,0.2294
8069,0.2058
8070,0.4075
8071,0.3193
8072,0.2665
8073,0.195
8074,0.2102
8075,0.2219
8076,0.2117
8077,0.2274
8078,0.2765
8079,0.268
8080,0.2751
8081,0.2748
8082,0.3246
8083,0.5672
8084,0.5688
8085,0.514
8086,0.6333
8087,0.5773
8088,0.6344
8089,0.8713
8090,0.9206
8091,0.9356
8092,0.5848
8093,0.447
8094,1.2032
8095,1.0375
8096,0.3451
8097,0.3267
8098,0.2175
8099,0.2317
8100,0.2417
8101,0.2351
8102,0.2129
8103,0.2019
8104,0.2284
8105,0.2218
8106,0.2241
8107,0.2747
8108,0.2697
8109,0.3277
8110,0.3423
8111,0.4061
8112,0.2434
8113,0.3035
8114,0.3742
8115,0.4215
8116,0.4809
8117,0.567
8118,0.3635
8119,0.2822
8120,0.2048
8121,0.1873
8122,0.1888
8123,0.2009
8124,0.2373
8125,0.2295
8126,0.2311
8127,0.2046
8128,0.2108
8129,0.2365
8130,0.3422
8131,0.2675
8132,0.2583
8133,0.5337
8134,0.2134
8135,0.1841
8136,0.2087
8137,0.1948
8138,0.1816
8139,0.2099
8140,0.2294
8141,0.6701
8142,0.8712
8143,0.7931
8144,0.3503
8145,0.3395
8146,0.3122
8147,0.3193
8148,0.2531
8149,0.2836
8150,0.2761
8151,0.4705
8152,0.4214
8153,0.3371
8154,0.2879
8155,0.2835
8156,0.288
8157,0.2502
8158,0.2382
8159,0.2173
8160,0.1638
8161,0.1628
8162,0.1647
8163,0.1568
8164,0.1568
8165,0.2754
8166,0.581
8167,0.3476
8168,0.234
8169,0.2487
8170,0.2559
8171,0.256
8172,0.2405
8173,0.2371
8174,0.2418
8175,0.2513
8176,0.2804
8177,0.2903
8178,0.3331
8179,0.4237
8180,0.3125
8181,0.2943
8182,0.2801
8183,0.2937
8184,0.6394
8185,0.9644
8186,0.7854
8187,0.7898
8188,0.8703
8189,0.9369
8190,0.8171
8191,0.8307
8192,0.45
8193,0.3871
8194,0.3464
8195,0.3079
8196,0.2225
8197,0.1968
8198,0.3865
8199,0.4825
8200,0.5177
8201,0.4995
8202,0.6315
8203,0.7301
8204,0.6311
8205,0.5488
8206,0.5776
8207,0.4915
8208,0.5304
8209,0.4446
8210,0.4337
8211,0.4549
8212,0.4783
8213,0.6103
8214,0.6436
8215,0.4187
8216,0.3745
8217,0.3555
8218,0.4329
8219,0.3892
8220,0.4096
8221,0.3066
8222,0.3218
8223,0.3212
8224,0.4967
8225,0.8444
8226,0.8995
8227,1.2064
8228,0.7878
8229,0.8204
8230,0.4774
8231,0.4276
8232,0.2289
8233,0.2851
8234,0.1849
8235,0.1653
8236,0.1744
8237,0.233
8238,0.591
8239,0.3179
8240,0.2738
8241,0.2932
8242,0.277
8243,0.2391
8244,0.2249
8245,0.3433
8246,0.4421
8247,0.7007
8248,0.6013
8249,0.6621
8250,0.9369
8251,0.9035
8252,0.8371
8253,0.9593
8254,0.8206
8255,0.6401
8256,0.6065
8257,0.4448
8258,0.3274
8259,0.2979
8260,0.3147
8261,0.3999
8262,0.535
8263,0.298
8264,0.2989
8265,0.6497
8266,0.5488
8267,0.5166
8268,0.5483
8269,0.6611
8270,0.6055
8271,0.5205
8272,0.5815
8273,0.4446
8274,0.5451
8275,0.5634
8276,0.6198
8277,0.701
8278,0.7463
8279,0.7717
8280,0.5533
8281,0.7516
8282,0.7198
8283,0.5873
8284,0.4296
8285,0.4721
8286,0.665
8287,0.6864
8288,0.452
8289,0.2556
8290,0.2225
8291,0.2407
8292,0.3094
8293,0.2892
8294,0.2918
8295,0.3085
8296,0.33
8297,0.3359
8298,0.4493
8299,0.6045
8300,0.656
8301,0.7203
8302,0.6214
8303,0.5051
8304,0.5485
8305,0.4564
8306,0.2611
8307,0.2245
8308,0.2612
8309,0.707
8310,1.2404
8311,1.0899
8312,0.6146
8313,0.3243
8314,0.351
8315,0.2624
8316,0.2567
8317,0.5454
8318,0.5813
8319,0.6068
8320,0.553
8321,0.7609
8322,0.8102
8323,0.7167
8324,0.8588
8325,0.3025
8326,0.4124
8327,0.5095
8328,0.5348
8329,0.6161
8330,0.41
8331,0.2606
8332,0.2579
8333,0.8887
8334,2.0705
8335,1.8809
8336,1.4058
8337,0.829
8338,0.3426
8339,0.1841
8340,0.1878
8341,0.19
8342,0.6722
8343,0.6002
8344,1.0003
8345,1.3644
8346,1.7365
8347,1.7686
8348,1.3483
8349,1.3023
8350,0.4647
8351,0.2094
8352,0.2579
8353,0.3649
8354,0.5248
8355,0.6079
8356,0.5685
8357,1.0334
8358,1.8303
8359,1.7752
8360,1.4598
8361,0.8853
8362,0.4398
8363,0.3165
8364,0.3077
8365,0.3468
8366,0.303
8367,0.3038
8368,0.3073
8369,0.539
8370,0.9727
8371,1.2395
8372,0.9163
8373,0.9929
8374,0.7203
8375,0.3229
8376,0.4358
8377,0.2917
8378,0.2567
8379,0.2153
8380,0.2537
8381,0.4619
8382,0.9392
8383,0.7093
8384,0.3638
8385,0.3207
8386,0.2666
8387,0.2527
8388,0.37513
8389,0.2652
8390,0.2718
8391,0.2565
8392,0.3053
8393,0.4785
8394,0.3495
8395,0.3207
8396,0.3382
8397,0.3289
8398,0.2986
8399,0.2618
8400,0.1887
8401,0.2949
8402,0.2984
8403,0.2368
8404,0.2939
8405,0.5831
8406,1.0809
8407,0.4248
8408,0.3065
8409,0.3144
8410,0.2275
8411,0.2674
8412,0.3169
8413,0.2521
8414,0.2623
8415,0.2564
8416,0.3636
8417,0.5963
8418,0.6232
8419,0.3843
8420,0.3538
8421,0.2835
8422,0.3059
8423,0.223
8424,0.213
8425,0.2175
8426,0.1748
8427,0.1999
8428,0.1973
8429,0.2244
8430,0.2944
8431,0.3516
8432,0.3656
8433,0.3768
8434,0.3174
8435,0.2629
8436,0.2904
8437,0.2688
8438,0.2472
8439,0.2381
8440,0.2448
8441,0.2635
8442,0.3268
8443,0.3028
8444,0.691
8445,0.6225
8446,0.8825
8447,0.742
8448,0.8201
8449,0.8037
8450,0.7904
8451,0.7122
8452,0.6719
8453,0.6609
8454,0.7925
8455,0.7157
8456,0.5934
8457,0.5411
8458,0.545
8459,0.4361
8460,0.4054
8461,0.3351
8462,0.3827
8463,0.4083
8464,0.3392
8465,0.4876
8466,0.6223
8467,0.7153
8468,0.7656
8469,0.9029
8470,0.9625
8471,0.9738
8472,0.4919
8473,0.5084
8474,0.5666
8475,0.5617
8476,0.3943
8477,0.8271
8478,0.9538
8479,1.2192
8480,0.9245
8481,0.4485
8482,0.3594
8483,0.3269
8484,0.2925
8485,0.5095
8486,0.5253
8487,0.7753
8488,0.5869
8489,0.86
8490,0.9709
8491,0.9124
8492,0.9458
8493,0.7157
8494,0.618
8495,0.5516
8496,0.4297
8497,0.2679
8498,0.2983
8499,0.3144
8500,0.3845
8501,0.8023
8502,1.1338
8503,1.2152
8504,0.8918
8505,0.9488
8506,0.6519
8507,0.6972
8508,0.6038
8509,0.6607
8510,0.8367
8511,0.8132
8512,0.6131
8513,0.6998
8514,1.0709
8515,0.7531
8516,0.8957
8517,0.8725
8518,0.7146
8519,0.7188
8520,0.6565
8521,0.5571
8522,0.498
8523,0.41
8524,0.3738
8525,0.4931
8526,1.2859
8527,1.0926
8528,0.5288
8529,0.5478
8530,0.4228
8531,0.4678
8532,0.4478
8533,0.4434
8534,0.4362
8535,0.4682
8536,0.5218
8537,0.5686
8538,0.6372
8539,1.1086
8540,1.0475
8541,0.8765
8542,0.9015
8543,0.6408
8544,0.6927
8545,0.6559
8546,0.6231
8547,0.3897
8548,0.287
8549,0.5358
8550,0.7071
8551,0.8833
8552,0.5156
8553,0.2136
8554,0.2126
8555,0.2233
8556,0.2963
8557,0.5884
8558,0.7146
8559,0.8144
8560,0.7505
8561,0.7245
8562,0.6015
8563,0.8665
8564,1.1332
8565,0.8918
8566,0.8039
8567,0.637
8568,0.2551
8569,0.4036
8570,0.497
8571,0.3825
8572,0.4412
8573,0.8379
8574,1.324
8575,0.9215
8576,0.8048
8577,0.4996
8578,0.3497
8579,0.2755
8580,0.2975
8581,0.3808
8582,0.534
8583,0.4966
8584,0.6689
8585,0.6588
8586,0.5523
8587,0.6818
8588,0.5662
8589,0.4072
8590,0.5329
8591,0.256
8592,0.406
8593,0.5209
8594,0.4105
8595,0.3158
8596,0.1725
8597,0.3439
8598,0.3346
8599,0.3103
8600,0.1683
8601,0.1326
8602,0.1474
8603,0.1637
8604,0.1408
8605,0.1417
8606,0.1276
8607,0.1286
8608,0.1388
8609,0.2564
8610,0.2484
8611,0.2133
8612,0.1793
8613,0.1336
8614,0.0938
8615,0.1138
8616,0.1531
8617,0.1491
8618,0.1528
8619,0.1334
8620,0.176
8621,0.2767
8622,0.521
8623,0.6852
8624,0.2942
8625,0.2142
8626,0.1519
8627,0.1539
8628,0.1859
8629,0.1803
8630,0.2814
8631,0.4126
8632,0.4228
8633,0.5071
8634,0.6232
8635,0.577
8636,0.4508
8637,0.4228
8638,0.284
8639,0.2437
8640,0.1547
8641,0.1702
8642,0.2334
8643,0.2537
8644,0.2623
8645,0.6671
8646,0.9245
8647,1.0357
8648,0.7958
8649,0.6439
8650,0.4217
8651,0.4227
8652,0.3258
8653,0.2528
8654,0.5427
8655,0.6609
8656,0.9294
8657,0.6682
8658,0.8063
8659,1.0462
8660,0.8432
8661,0.6601
8662,0.6993
8663,0.6607
8664,0.7222
8665,0.7487
8666,0.6383
8667,0.5212
8668,0.6952
8669,0.8005
8670,1.2466
8671,1.1407
8672,0.7784
8673,0.374
8674,0.4458
8675,0.4265
8676,0.3155
8677,0.3593
8678,0.4985
8679,0.8416
8680,1.0909
8681,1.1204
8682,1.3172
8683,0.8618
8684,0.4374
8685,0.2608
8686,0.2173
8687,0.3635
8688,0.3003
8689,0.1924
8690,0.3332
8691,0.5309
8692,0.3314
8693,0.5376
8694,0.8538
8695,0.8757
8696,0.8406
8697,0.4344
8698,0.2322
8699,0.2347
8700,0.2274
8701,0.2236
8702,0.2352
8703,0.2147
8704,0.2446
8705,0.2671
8706,0.2838
8707,0.271
8708,0.482
8709,0.5639
8710,0.7323
8711,0.5411
8712,0.5205
8713,0.6149
8714,0.4948
8715,0.2156
8716,0.2069
8717,0.2637
8718,0.4593
8719,0.3203
8720,0.33
8721,0.3112
8722,0.289
8723,0.2499
8724,0.1806
8725,0.1886
8726,0.2216
8727,0.2256
8728,0.3097
8729,0.2529
8730,0.3371
8731,0.2747
8732,0.2337
8733,0.2263
8734,0.2106
8735,0.1777
8736,0.1812
8737,0.1561
8738,0.1573
8739,0.1503
8740,0.1565
8741,0.3228
8742,0.7955
8743,0.4112
8744,0.2307
8745,0.1483
8746,0.1674
8747,0.185
8748,0.247
8749,0.2494
8750,0.4787
8751,0.494
8752,0.438
8753,0.3118
8754,0.2467
8755,0.2647
8756,0.2714
8757,0.3016
8758,0.3498
8759,0.403
