,Las_Ferias_CO_pmm
7070,1.0178
7071,1.4047
7072,1.3069
7073,1.6651
7074,1.4017
7075,1.767
7076,1.9516
7077,1.8775
7078,1.619
7079,1.1281
7080,0.5517
7081,0.4034
7082,0.4706
7083,0.6001
7084,0.6534
7085,0.7327
7086,1.532
7087,1.2094
7088,0.9906
7089,0.7643
7090,0.5471
7091,0.6745
7092,0.6499
7093,0.9621
7094,1.091
7095,0.8171
7096,0.8894
7097,0.8881
7098,1.1516
7099,0.9345
7100,1.1094
7101,0.9396
7102,0.9229
7103,1.1698
7104,1.3792
7105,0.9203
7106,0.8875
7107,0.8339
7108,0.7076
7109,0.8269
7110,1.1846
7111,1.1952
7112,0.9702
7113,0.5402
7114,0.2341
7115,0.1911
7116,0.1572
7117,0.2841
7118,0.4166
7119,0.4755
7120,0.5925
7121,0.6559
7122,0.6425
7123,0.9434
7124,1.3224
7125,0.9366
7126,0.9689
7127,1.009
7128,1.0214
7129,0.6883
7130,0.6207
7131,0.609
7132,0.4453
7133,1.4824
7134,1.0309
7135,1.4838
7136,1.3658
7137,0.52
7138,0.3665
7139,0.3927
7140,0.3364
7141,0.5977
7142,0.6913
7143,0.7832
7144,0.8861
7145,1.3427
7146,1.1562
7147,1.0332
7148,1.014
7149,0.7254
7150,0.594
7151,0.4136
7152,0.2193
7153,0.1731
7154,0.1875
7155,0.1968
7156,0.1775
7157,0.7264
7158,1.126
7159,1.0341
7160,0.5106
7161,0.2616
7162,0.49367500000000003
7163,0.476865
7164,0.3693
7165,0.2747
7166,0.5096
7167,0.6996
7168,0.7924
7169,0.7812
7170,0.7425
7171,0.7989
7172,0.6067
7173,0.5104
7174,0.6373
7175,0.3879
7176,0.3041
7177,0.2687
7178,0.2532
7179,0.2769
7180,0.2736
7181,0.7919
7182,0.8731
7183,1.2496
7184,1.4288
7185,0.9387
7186,0.6917
7187,0.6563
7188,0.6058
7189,0.5529
7190,0.9385
7191,0.8753
7192,0.9202
7193,1.1386
7194,1.3565
7195,1.1136
7196,1.2571
7197,0.9919
7198,0.5791
7199,0.7464
7200,0.7869
7201,0.7377
7202,0.5672
7203,0.3164
7204,0.3451
7205,0.6226
7206,0.9601
7207,1.2648
7208,0.7933
7209,0.8523
7210,0.5633
7211,0.3532
7212,0.5546
7213,0.6902
7214,0.7339
7215,0.7376
7216,0.7138
7217,1.2865
7218,1.6672
7219,2.2902
7220,1.6352
7221,1.6167
7222,1.6701
7223,1.2359
7224,0.9714
7225,0.6183
7226,0.4671
7227,0.4336
7228,0.6806
7229,0.991
7230,1.1613
7231,1.2086
7232,1.0782
7233,0.8186
7234,0.6851
7235,1.1681
7236,0.6725
7237,1.0567
7238,1.245
7239,0.7789
7240,0.8265
7241,1.5654
7242,1.5125
7243,1.4721
7244,1.0024
7245,0.8414
7246,0.7825
7247,0.6821
7248,0.6505
7249,0.4572
7250,0.339
7251,0.2998
7252,0.3628
7253,0.5297
7254,1.6986
7255,0.7034
7256,0.5317
7257,0.5372
7258,0.4889
7259,0.7312
7260,0.6287
7261,0.5962
7262,0.569
7263,0.5638
7264,0.6541
7265,0.8718
7266,1.2577
7267,0.9618
7268,0.9645
7269,1.3082
7270,1.496
7271,1.0824
7272,0.8578
7273,0.7639
7274,0.5192
7275,0.3128
7276,0.4976
7277,0.5905
7278,0.678
7279,0.593
7280,0.5925
7281,0.6458
7282,0.5564
7283,0.497
7284,0.589
7285,0.587
7286,0.4879
7287,0.424
7288,0.4334
7289,0.7976
7290,0.9156
7291,0.8832
7292,0.9584
7293,0.8763
7294,0.8253
7295,0.8679
7296,0.719
7297,0.6495
7298,0.5481
7299,0.5266
7300,0.533
7301,0.7104
7302,1.1373
7303,0.8597
7304,0.4309
7305,0.3993
7306,0.5616
7307,0.5768
7308,0.515
7309,0.3663
7310,0.4451
7311,0.5171
7312,0.577
7313,0.996
7314,1.4807
7315,2.0186
7316,1.4954
7317,0.7643
7318,0.5419
7319,0.5474
7320,0.419
7321,0.7067
7322,0.6933
7323,0.5818
7324,0.5432
7325,1.0629
7326,1.2879
7327,1.1607
7328,1.0386
7329,0.6549
7330,0.6008
7331,0.5716
7332,0.6356
7333,0.59
7334,0.5696
7335,0.6422
7336,0.6552
7337,1.0494
7338,1.4329
7339,1.1573
7340,0.9694
7341,0.7289
7342,0.7082
7343,0.6158
7344,0.4484
7345,0.3906
7346,0.2404
7347,0.2919
7348,0.3335
7349,1.2115
7350,0.7241
7351,1.1556
7352,0.9382
7353,0.6443
7354,0.5817
7355,0.7102
7356,0.7264
7357,0.5779
7358,0.5344
7359,0.6348
7360,0.6665
7361,1.0229
7362,1.1457
7363,1.1128
7364,1.1032
7365,1.1282
7366,0.7292
7367,0.4794
7368,0.3821
7369,0.3619
7370,0.3737
7371,0.3664
7372,0.4223
7373,0.8727
7374,0.9094
7375,1.1113
7376,0.8818
7377,1.067
7378,0.697
7379,0.5316
7380,0.5004
7381,0.6856
7382,1.4185
7383,1.7931
7384,2.6505
7385,2.787
7386,1.7738
7387,2.4131
7388,1.7706
7389,1.1958
7390,0.9427
7391,0.9617
7392,0.8431
7393,0.7578
7394,0.6453
7395,0.5526
7396,0.6106
7397,0.9575
7398,1.6346
7399,1.2998
7400,0.9268
7401,0.6265
7402,0.4939
7403,0.3606
7404,0.4271
7405,0.5953
7406,0.9224
7407,0.8491
7408,0.8185
7409,1.1322
7410,1.4863
7411,1.7979
7412,1.1679
7413,1.4269
7414,1.668
7415,1.9073
7416,0.6666
7417,0.5528
7418,0.4797
7419,0.5838
7420,1.2621
7421,1.2301
7422,1.616
7423,1.2167
7424,0.7012
7425,0.2874
7426,0.3329
7427,0.3396
7428,0.4089
7429,0.3734
7430,0.4732
7431,0.5387
7432,0.5341
7433,0.6873
7434,0.6808
7435,1.1833
7436,1.8601
7437,1.8722
7438,1.2435
7439,1.5478
7440,1.5313
7441,0.9473
7442,0.8398
7443,0.8416
7444,0.6807
7445,0.6446
7446,0.6738
7447,0.7213
7448,0.6343
7449,0.3378
7450,0.2902
7451,0.3189
7452,0.295
7453,0.3422
7454,0.3946
7455,0.3406
7456,0.4132
7457,0.7396
7458,0.7919
7459,0.9798
7460,1.1984
7461,1.0525
7462,0.7715
7463,0.7532
7464,0.5873
7465,0.5896
7466,0.5981
7467,0.7159
7468,0.6824
7469,1.371
7470,1.3817
7471,1.3872
7472,1.3438
7473,0.8068
7474,0.6575
7475,0.488
7476,0.4718
7477,0.9718
7478,1.0988
7479,1.033
7480,0.891
7481,1.2003
7482,1.7316
7483,1.5512
7484,1.6698
7485,1.5892
7486,1.0353
7487,0.6549
7488,0.477
7489,0.6943
7490,0.5079
7491,0.4269
7492,0.4268
7493,1.6025
7494,1.5905
7495,1.3991
7496,1.1484
7497,1.144
7498,0.8842
7499,0.6714
7500,0.452
7501,0.8318
7502,1.0143
7503,1.0337
7504,1.0457
7505,1.4105
7506,1.4105
7507,1.1753
7508,1.4381
7509,1.4467
7510,1.0283
7511,0.7614
7512,0.5609
7513,0.4659
7514,0.4307
7515,0.47
7516,0.4841
7517,0.9358
7518,1.2136
7519,1.0203
7520,0.6847
7521,0.7008
7522,0.7719
7523,1.0427
7524,0.9616
7525,0.8581
7526,1.0156
7527,1.2668
7528,2.1082
7529,2.6527
7530,2.6641
7531,1.8086
7532,1.4003
7533,1.4764
7534,1.8031
7535,1.2255
7536,1.0383
7537,0.5914
7538,0.4537
7539,0.4711
7540,0.7795
7541,1.2508
7542,1.2782
7543,0.9984
7544,1.1075
7545,0.6718
7546,0.416805
7547,0.8362
7548,0.9444
7549,0.5911
7550,0.5298
7551,0.5743
7552,0.6873
7553,1.0392
7554,1.3261
7555,1.0922
7556,0.9939
7557,0.8936
7558,0.7146
7559,0.5341
7560,0.4501
7561,0.4397
7562,0.4285
7563,0.4393
7564,0.4401
7565,0.6029
7566,0.7902
7567,0.7197
7568,0.6187
7569,0.4808
7570,0.3961
7571,0.4446
7572,0.5741
7573,0.6799
7574,0.6205
7575,0.5746
7576,0.698
7577,1.0002
7578,1.0018
7579,1.0289
7580,0.8428
7581,0.5803
7582,0.5877
7583,0.3601
7584,0.3123
7585,0.2496
7586,0.2503
7587,0.3411
7588,0.442
7589,0.602
7590,0.7244
7591,0.4641
7592,0.492
7593,0.6771
7594,0.7608
7595,0.8114
7596,0.6415
7597,0.6551
7598,0.625
7599,0.534
7600,0.824
7601,0.7999
7602,1.0428
7603,1.0947
7604,1.0387
7605,0.8782
7606,1.1801
7607,1.1673
7608,1.3313
7609,0.9201
7610,0.9041
7611,0.9962
7612,0.6928
7613,0.7047
7614,1.0531
7615,0.9195
7616,0.6298
7617,0.4837
7618,0.3472
7619,0.2893
7620,0.3659
7621,0.733
7622,0.6874
7623,0.5133
7624,0.5685
7625,0.9429
7626,0.7996
7627,0.6877
7628,0.9352
7629,0.9898
7630,0.6179
7631,0.7592
7632,0.7271
7633,0.7248
7634,0.8013
7635,0.7313
7636,0.611
7637,0.72
7638,0.7548
7639,0.5412
7640,0.4809
7641,0.3421
7642,0.2876
7643,0.2623
7644,0.2559
7645,0.585
7646,0.7191
7647,0.6549
7648,0.6334
7649,0.7772
7650,0.8553
7651,0.6633
7652,0.6494
7653,0.7043
7654,0.5704
7655,0.4391
7656,0.4301
7657,0.3533
7658,0.3659
7659,0.3771
7660,0.4473
7661,1.0518
7662,1.6608
7663,1.2059
7664,0.9353
7665,0.4721
7666,0.4592
7667,0.4622
7668,0.6667
7669,0.614
7670,0.7085
7671,0.6336
7672,0.7247
7673,1.1825
7674,1.2966
7675,0.9788
7676,0.775
7677,0.858
7678,0.8544
7679,0.7588
7680,0.5179
7681,0.4565
7682,0.5359
7683,0.6103
7684,0.7235
7685,1.0659
7686,1.1936
7687,1.3059
7688,0.9322
7689,0.6525
7690,0.5332
7691,0.4342
7692,0.4318
7693,0.4575
7694,0.6421
7695,0.6151
7696,0.7574
7697,1.0462
7698,1.0468
7699,1.0186
7700,1.1023
7701,1.3537
7702,1.2651
7703,0.7985
7704,0.6257
7705,0.6305
7706,0.6638
7707,0.5432
7708,0.7107
7709,1.1223
7710,1.6038
7711,1.5779
7712,0.863
7713,0.7251
7714,0.522
7715,0.4504
7716,0.5058
7717,0.476
7718,0.5196
7719,0.5714
7720,0.6755
7721,0.922
7722,1.1434
7723,1.0539
7724,0.9085
7725,0.9645
7726,0.7838
7727,0.707
7728,0.6926
7729,0.6839
7730,0.7022
7731,0.7149
7732,0.6387
7733,0.8576
7734,1.3779
7735,1.677
7736,1.5837
7737,1.0768
7738,0.8025
7739,0.5289
7740,0.5211
7741,0.6593
7742,0.6057
7743,0.6085
7744,0.6822
7745,0.9756
7746,1.16
7747,0.9884
7748,1.3784
7749,1.3224
7750,1.1576
7751,0.7251
7752,0.7077
7753,0.6531
7754,0.6418
7755,0.6294
7756,0.5506
7757,0.8836
7758,1.5164
7759,1.5341
7760,0.565
7761,0.4608
7762,0.5424
7763,0.4979
7764,0.5211
7765,0.9206
7766,1.0845
7767,1.3422
7768,1.4228
7769,1.5068
7770,1.6501
7771,1.2091
7772,1.4193
7773,1.3226
7774,0.9877
7775,0.4541
7776,0.5863
7777,0.4814
7778,0.5424
7779,0.4918
7780,0.4941
7781,0.5761
7782,0.9173
7783,0.8762
7784,0.5655
7785,0.3276
7786,0.3388
7787,0.3264
7788,0.3496
7789,0.3823
7790,0.5142
7791,0.6687
7792,0.6277
7793,0.7484
7794,0.9879
7795,0.9074
7796,1.0936
7797,0.9407
7798,1.0737
7799,0.7948
7800,0.609
7801,0.5098
7802,0.4337
7803,0.4662
7804,0.5284
7805,2.8946
7806,2.1843
7807,1.4893
7808,1.0468
7809,0.6247
7810,0.5356
7811,0.5567
7812,0.8788
7813,1.0132
7814,1.1355
7815,1.1035
7816,1.3715
7817,1.7902
7818,2.3631
7819,2.765
7820,1.9057
7821,1.3779
7822,1.2487
7823,1.4845
7824,0.7296
7825,0.4715
7826,0.4382
7827,0.4992
7828,0.4794
7829,1.4486
7830,0.8662
7831,1.2118
7832,1.1219
7833,1.2773
7834,0.9985
7835,1.1966
7836,1.0658
7837,0.941
7838,0.9172
7839,1.2088
7840,1.265
7841,1.8116
7842,2.3349
7843,2.0423
7844,1.9986
7845,2.0314
7846,1.5017
7847,1.3675
7848,1.0399
7849,0.6765
7850,0.5738
7851,0.509
7852,0.5143
7853,0.7498
7854,1.3748
7855,1.4393
7856,0.9802
7857,0.5979
7858,0.9054
7859,1.0993
7860,0.8854
7861,1.022
7862,0.8967
7863,1.0262
7864,1.0522
7865,1.5842
7866,1.9473
7867,1.5557
7868,1.3892
7869,1.1255
7870,1.019
7871,0.8772
7872,0.7444
7873,0.9373
7874,0.9586
7875,0.7224
7876,0.9206
7877,1.7008
7878,1.5304
7879,1.6288
7880,1.6303
7881,1.0274
7882,0.593
7883,
7884,
7885,0.642
7886,1.0102
7887,1.0604
7888,1.0278
7889,1.3122
7890,1.6
7891,1.7823
7892,1.4773
7893,1.4775
7894,1.4203
7895,1.1297
7896,0.7061
7897,0.6251
7898,0.6543
7899,0.7811
7900,0.8187
7901,1.0713
7902,1.4916
7903,1.4332
7904,1.0202
7905,0.8823
7906,1.1727
7907,0.8791
7908,0.8357
7909,0.7838
7910,1.2416
7911,1.0361
7912,1.5378
7913,1.9031
7914,2.3279
7915,2.1266
7916,2.4142
7917,2.5502
7918,2.9039
7919,1.8807
7920,1.105
7921,0.8758
7922,0.8891
7923,0.8583
7924,0.709
7925,0.78
7926,1.1279
7927,0.847
7928,0.7039
7929,0.6525
7930,0.544
7931,0.3895
7932,0.4498
7933,0.8011
7934,0.7527
7935,0.7843
7936,0.9797
7937,1.1314
7938,1.2909
7939,1.1158
7940,1.083
7941,1.4039
7942,1.8089
7943,2.0387
7944,1.3898
7945,1.1769
7946,0.9894
7947,1.0138
7948,0.8531
7949,1.2203
7950,1.2753
7951,0.978
7952,0.647
7953,0.4024
7954,0.3543
7955,0.3962
7956,0.3406
7957,0.3538
7958,0.3711
7959,0.56
7960,0.6869
7961,0.7513
7962,0.8961
7963,1.0948
7964,1.3492
7965,1.3114
7966,1.2836
7967,0.8731
7968,0.6974
7969,0.5379
7970,0.5603
7971,0.5146
7972,0.4167
7973,0.6618
7974,0.9836
7975,1.3831
7976,1.007
7977,0.5766
7978,0.5527
7979,0.4998
7980,0.4903
7981,0.461
7982,0.4897
7983,0.4453
7984,0.5178
7985,1.2087
7986,1.5725
7987,1.4828
7988,0.9761
7989,0.4858
7990,0.438
7991,0.3771
7992,0.385
7993,0.3606
7994,0.3656
7995,0.3427
7996,0.3418
7997,0.4674
7998,0.671
7999,0.7289
8000,0.6993
8001,0.5256
8002,0.5088
8003,0.5355
8004,0.4938
8005,0.5077
8006,0.5267
8007,0.5292
8008,0.6032
8009,0.783
8010,1.2405
8011,0.9363
8012,1.276
8013,1.9936
8014,1.4857
8015,1.0916
8016,0.9024
8017,0.8714
8018,0.7669
8019,0.6448
8020,0.6543
8021,0.9115
8022,1.2875
8023,1.8846
8024,1.6772
8025,0.6731
8026,0.5923
8027,0.6173
8028,0.6169
8029,0.77
8030,0.8725
8031,1.1155
8032,1.1754
8033,1.7678
8034,1.7752
8035,1.6392
8036,1.6635
8037,2.1444
8038,2.0212
8039,1.4113
8040,1.299
8041,1.2498
8042,1.0062
8043,1.2729
8044,1.325
8045,2.4259
8046,1.844
8047,1.6502
8048,1.441
8049,0.775
8050,0.4504
8051,0.4477
8052,0.4861
8053,0.4885
8054,0.517
8055,0.5335
8056,0.6143
8057,0.8822
8058,0.8282
8059,0.8678
8060,0.9107
8061,1.045
8062,0.9798
8063,0.9477
8064,0.8619
8065,0.8917
8066,0.8395
8067,0.5841
8068,0.6241
8069,0.927
8070,1.5904
8071,1.4246
8072,1.4263
8073,0.7382
8074,0.5855049999999999
8075,
8076,0.5797
8077,0.6958
8078,0.7904
8079,0.8259
8080,1.2292
8081,1.3537
8082,1.5414
8083,1.7029
8084,1.3787
8085,1.3785
8086,1.4185
8087,1.137
8088,1.1503
8089,0.9697
8090,0.9583
8091,0.9455
8092,0.7559
8093,0.8087
8094,1.1641
8095,1.0722
8096,0.8044
8097,0.726
8098,0.5682
8099,0.5063
8100,0.5258
8101,0.5613
8102,0.5597
8103,0.6436
8104,0.7135
8105,0.635
8106,0.7351
8107,1.0203
8108,0.7811
8109,0.7078
8110,0.7702
8111,0.9453
8112,1.0939
8113,0.8252
8114,0.7222
8115,0.7819
8116,0.8255
8117,0.9171
8118,1.0638
8119,0.5449
8120,0.4759
8121,0.4368
8122,0.4375
8123,0.4364
8124,0.4492
8125,0.4645
8126,0.499
8127,0.4533
8128,0.5014
8129,0.5974
8130,0.8429
8131,1.3866
8132,0.8556
8133,0.9331
8134,0.8919
8135,0.9761
8136,1.1071
8137,0.5283
8138,0.6634
8139,0.5986
8140,0.6665
8141,1.2445
8142,1.196
8143,1.226
8144,1.2935
8145,0.6433
8146,0.5571
8147,0.5172
8148,0.6064
8149,0.5904
8150,0.7262
8151,1.044
8152,1.0134
8153,1.1812
8154,1.3485
8155,1.3186
8156,1.3277
8157,0.9237
8158,1.0624
8159,0.8097
8160,0.7191
8161,0.5681
8162,0.6447
8163,0.6361
8164,0.6116
8165,1.2973
8166,1.9688
8167,1.052
8168,0.7282
8169,0.5378
8170,0.5201
8171,0.5238
8172,0.5336
8173,0.5927
8174,0.6246
8175,0.6065
8176,0.6219
8177,1.1712
8178,1.6124
8179,1.6092
8180,1.2296
8181,0.8373
8182,1.5335
8183,1.3611
8184,1.4277
8185,1.3822
8186,1.2185
8187,0.9365
8188,0.8645
8189,0.8944
8190,0.9849
8191,0.858
8192,0.7951
8193,0.7574
8194,0.6805
8195,0.7011
8196,0.7258
8197,0.8668
8198,0.813
8199,0.6937
8200,0.7381
8201,0.8211
8202,0.9048
8203,0.9859
8204,0.9685
8205,0.9255
8206,0.8718
8207,0.7488
8208,0.7147
8209,0.7056
8210,0.6722
8211,0.7559
8212,0.8156
8213,1.2579
8214,1.0621
8215,1.2331
8216,1.235
8217,0.9337
8218,0.7318
8219,0.7636
8220,0.6892
8221,0.8132
8222,1.0167
8223,1.0293
8224,1.1897
8225,1.3442
8226,1.4664
8227,1.3268
8228,1.0996
8229,1.0014
8230,0.9497
8231,0.8768
8232,0.9503
8233,0.9862
8234,0.7825
8235,0.654
8236,0.6187
8237,0.6433
8238,1.1637
8239,1.0928
8240,0.9068
8241,0.6114
8242,0.5759
8243,0.5363
8244,0.5809
8245,0.8722
8246,0.9206
8247,1.0482
8248,1.1744
8249,1.4041
8250,1.6383
8251,1.655
8252,1.5819
8253,1.439
8254,1.1433
8255,1.1056
8256,0.9457
8257,0.7863
8258,0.7025
8259,0.727
8260,0.6725
8261,0.8566
8262,1.1102
8263,1.1704
8264,1.0605
8265,0.9366
8266,0.8485
8267,0.9244
8268,0.9028
8269,0.9032
8270,0.9403
8271,0.9983
8272,1.0973
8273,1.0184
8274,1.2295
8275,1.1264
8276,1.1141
8277,1.1351
8278,0.9835
8279,0.9835
8280,0.9716
8281,0.9285
8282,1.1307
8283,0.9793
8284,1.0971
8285,1.2054
8286,1.0629
8287,1.1771
8288,0.9129
8289,0.7574
8290,0.5981
8291,0.6912
8292,0.6679
8293,0.7123
8294,0.7179
8295,0.7422
8296,0.8053
8297,0.817
8298,0.8495
8299,0.8982
8300,0.9496
8301,0.9185
8302,0.8497
8303,0.8681
8304,0.8035
8305,0.7619
8306,0.681
8307,0.7002
8308,0.7308
8309,0.9131
8310,1.2773
8311,1.1117
8312,0.9087
8313,0.7523
8314,0.813
8315,0.7001
8316,0.9168
8317,1.0895
8318,0.9044
8319,0.9173
8320,1.0428
8321,1.3556
8322,1.4863
8323,1.2945
8324,1.3126
8325,1.0461
8326,1.0589
8327,1.222
8328,1.0354
8329,1.0784
8330,0.8358
8331,0.6935
8332,0.6704
8333,0.8743
8334,1.4134
8335,1.9042
8336,1.683
8337,1.1438
8338,0.9132
8339,0.6171
8340,0.6346
8341,1.0231
8342,0.9437
8343,0.8817
8344,0.931
8345,1.1119
8346,1.3031
8347,1.3097
8348,1.278
8349,1.2633
8350,1.1543
8351,0.8821
8352,0.9079
8353,1.0911
8354,0.7777
8355,0.8401
8356,0.8302
8357,1.0379
8358,1.4071
8359,1.885
8360,1.7299
8361,0.9575
8362,0.9042
8363,0.8103
8364,0.8348
8365,0.818
8366,0.8264
8367,0.7161
8368,1.0882
8369,1.4731
8370,1.5879
8371,1.5487
8372,1.5029
8373,1.6292
8374,1.4574
8375,1.1402
8376,1.2778
8377,0.7982
8378,0.6462
8379,0.6082
8380,0.6935
8381,0.8105
8382,1.2178
8383,1.5
8384,0.9037
8385,0.8214
8386,0.6606
8387,0.6274
8388,0.6532
8389,0.7019
8390,0.6993
8391,0.6573
8392,0.7416
8393,1.3139
8394,1.6481
8395,1.5021
8396,1.5175
8397,0.8902
8398,0.6825
8399,0.6846
8400,0.6287
8401,0.7504
8402,0.7558
8403,0.7479
8404,0.767
8405,1.0679
8406,1.4986
8407,1.4602
8408,0.9888
8409,0.7894
8410,0.7108
8411,0.7607
8412,0.7571
8413,0.7349
8414,1.0054
8415,1.1197
8416,1.145
8417,1.3906
8418,1.4706
8419,1.3082
8420,1.4499
8421,1.498
8422,1.2804
8423,0.8137
8424,0.8166
8425,0.6827
8426,0.5978
8427,0.5835
8428,0.7025
8429,0.8261
8430,0.8791
8431,0.902
8432,0.8302
8433,0.8619
8434,0.7652
8435,0.7556
8436,0.8862
8437,0.904
8438,0.8623
8439,0.775
8440,1.2094
8441,1.4031
8442,1.5806
8443,1.7096
8444,1.3748
8445,1.3049
8446,1.8863
8447,1.5767
8448,1.3432
8449,1.1158
8450,1.0474
8451,1.1891
8452,1.02
8453,1.0046
8454,1.1397
8455,1.2993
8456,1.146
8457,0.9526
8458,0.8535
8459,0.8028
8460,0.893
8461,0.9366
8462,0.8829
8463,0.8466
8464,0.8104
8465,1.0644
8466,1.1613
8467,1.1729
8468,1.1217
8469,1.1734
8470,1.1568
8471,1.3584
8472,1.4309
8473,1.3913
8474,1.4186
8475,1.0046
8476,1.043
8477,1.2841
8478,1.7758
8479,1.5317
8480,1.0093
8481,0.8873
8482,0.736
8483,0.7296
8484,0.8596
8485,0.9809
8486,0.9878
8487,1.0867
8488,1.2516
8489,1.2787
8490,1.6379
8491,1.7076
8492,1.4911
8493,1.2454
8494,1.0963
8495,0.9727
8496,0.7818
8497,0.7872
8498,0.8353
8499,0.9345
8500,1.1045
8501,1.5008
8502,2.3408
8503,2.0979
8504,2.0691
8505,1.7859
8506,1.2394
8507,1.1892
8508,1.1629
8509,1.1282
8510,1.0375
8511,1.0146
8512,1.1729
8513,1.5355
8514,1.5523
8515,1.4058
8516,1.1477
8517,1.1031
8518,0.9888
8519,1.0974
8520,0.9124
8521,0.7231
8522,0.6901
8523,0.7398
8524,0.7574
8525,0.9333
8526,1.1895
8527,1.6163
8528,1.0276
8529,0.8835
8530,0.9815
8531,0.8382
8532,0.7875
8533,0.8873
8534,1.0672
8535,1.0343
8536,1.1374
8537,1.3153
8538,1.3979
8539,1.392
8540,1.376
8541,1.3467
8542,1.2251
8543,0.9556
8544,0.8591
8545,0.9012
8546,0.9152
8547,0.9646
8548,0.8131
8549,0.9528
8550,1.3839
8551,1.2219
8552,1.0886
8553,0.8054
8554,0.7043
8555,0.7453
8556,0.9098
8557,1.0102
8558,1.0336
8559,1.0941
8560,1.2259
8561,1.2942
8562,1.4877
8563,1.37
8564,1.246
8565,1.5336
8566,1.4289
8567,1.8401
8568,1.4287
8569,1.252
8570,0.9895
8571,0.9656
8572,1.1154
8573,1.1176
8574,1.6315
8575,1.5205
8576,1.0807
8577,1.0021
8578,0.901
8579,0.8514
8580,0.9282
8581,1.1132
8582,1.0232
8583,0.9936
8584,1.028
8585,1.089
8586,1.0661
8587,1.084
8588,1.0549
8589,1.1091
8590,1.0326
8591,0.9413
8592,0.7838
8593,0.8054
8594,0.9952
8595,0.935
8596,0.8331
8597,0.8129
8598,0.7866
8599,0.7667
8600,0.6153
8601,0.5878
8602,0.5875
8603,0.5879
8604,0.62
8605,0.6196
8606,0.6191
8607,0.5958
8608,0.736
8609,0.9351
8610,0.8813
8611,0.9291
8612,0.932
8613,0.6587
8614,0.5969
8615,0.5722
8616,0.5747
8617,0.5472
8618,0.5846
8619,0.5829
8620,0.5583
8621,0.6378
8622,0.8077
8623,0.7583
8624,0.7472
8625,0.6604
8626,0.6083
8627,0.5922
8628,0.6279
8629,0.8113
8630,0.8493
8631,0.7798
8632,0.7772
8633,0.8858
8634,1.2844
8635,1.4845
8636,1.898
8637,1.4835
8638,1.5208
8639,0.9514
8640,0.7115
8641,0.7286
8642,0.7166
8643,0.7083
8644,0.7938
8645,0.7827
8646,1.3703
8647,1.4449
8648,1.6658
8649,1.3945
8650,1.0054
8651,1.021
8652,1.1238
8653,1.175
8654,1.1007
8655,1.1627
8656,1.2896
8657,1.2596
8658,1.4134
8659,1.379
8660,1.1026
8661,1.1633
8662,1.4243
8663,1.4635
8664,1.234
8665,1.2375
8666,1.019
8667,0.9559
8668,0.9524
8669,1.147
8670,1.4626
8671,1.7294
8672,1.1672
8673,1.0964
8674,0.9694
8675,0.9336
8676,0.8521
8677,1.0663
8678,1.2272
8679,1.4879
8680,1.6113
8681,1.7455
8682,2.1779
8683,2.449
8684,1.7846
8685,1.6233
8686,1.5572
8687,1.3565
8688,1.0656
8689,1.0527
8690,0.969
8691,0.8884
8692,0.9042
8693,0.8797
8694,1.2899
8695,1.4731
8696,1.6522
8697,1.3208
8698,0.9479
8699,0.8265
8700,0.7984
8701,0.7235
8702,0.7712
8703,1.2303
8704,1.3051
8705,1.4518
8706,1.4774
8707,1.378
8708,1.3927
8709,1.3331
8710,1.2771
8711,1.0799
8712,1.0373
8713,0.8777
8714,0.9677
8715,1.0683
8716,0.8372
8717,0.9382
8718,1.0703
8719,1.0749
8720,1.1606
8721,0.846
8722,0.8065
8723,0.7509
8724,0.7268
8725,0.8584
8726,1.0279
8727,1.0123
8728,1.035
8729,1.2218
8730,1.3076
8731,1.3455
8732,1.1572
8733,0.8678
8734,0.8136
8735,0.7295
8736,0.7142
8737,0.7719
8738,0.6914
8739,0.6749
8740,0.6799
8741,0.8277
8742,0.9536
8743,0.9465
8744,0.9067
8745,0.8437
8746,0.7092
8747,0.7679
8748,0.8658
8749,0.9762
8750,0.9437
8751,0.9326
8752,0.9532
8753,0.9974
8754,1.0672
8755,1.0836
8756,0.9015
8757,1.0891
8758,1.0188
8759,1.1243
