,Tunal_CO_pmm
5439,0.9258
5440,0.9698
5441,1.1045
5442,1.815
5443,1.6984
5444,0.82
5445,1.3884
5446,1.8152
5447,1.6979
5448,1.4612
5449,1.0861
5450,1.1095
5451,1.3106
5452,1.4482
5453,1.0592
5454,1.1382
5455,1.4828
5456,0.7563
5457,0.754
5458,0.7323
5459,0.6805
5460,0.6905
5461,0.6695
5462,0.7403
5463,0.6964
5464,0.7933
5465,0.8548
5466,0.9369
5467,0.9164
5468,0.7999
5469,0.765
5470,0.6968
5471,0.7958
5472,0.7179
5473,0.687
5474,0.6349
5475,0.6674
5476,0.7385
5477,1.1663
5478,1.4814
5479,2.6533
5480,2.1829
5481,1.4856
5482,1.9911
5483,1.0901
5484,0.7033
5485,0.7745
5486,1.1669
5487,1.2456
5488,0.9559
5489,0.832
5490,0.8757
5491,1.1303
5492,0.8617
5493,0.8142
5494,0.8642
5495,0.6697
5496,0.6555
5497,0.606
5498,0.6012
5499,0.6224
5500,0.6773
5501,1.5055
5502,1.0286
5503,1.025
5504,0.8192
5505,0.6842
5506,0.7342
5507,0.764
5508,0.7532
5509,0.7018
5510,0.6472
5511,0.6592
5512,0.9586
5513,1.2809
5514,1.5286
5515,1.4815
5516,0.9635
5517,0.7341
5518,0.7793
5519,0.6406
5520,0.5912
5521,0.7242
5522,0.6245
5523,0.5971
5524,0.6602
5525,0.7222
5526,0.8282
5527,0.7573
5528,0.7874
5529,0.9011
5530,0.7112
5531,0.6244
5532,0.6785
5533,1.0006
5534,0.9694
5535,1.0737
5536,1.2926
5537,2.016
5538,1.9795
5539,2.1858
5540,2.2068
5541,1.6305
5542,1.504
5543,1.1758
5544,0.9465
5545,0.9775
5546,1.0202
5547,0.8867
5548,1.0922
5549,1.4972
5550,2.2396
5551,2.2787
5552,1.7723
5553,1.3937
5554,1.0491
5555,0.8315
5556,1.0616
5557,1.59
5558,1.6596
5559,0.9683
5560,1.6213
5561,2.8231
5562,2.6265
5563,2.8615
5564,2.085
5565,2.1232
5566,1.4185
5567,1.1192
5568,1.0644
5569,1.0049
5570,1.164
5571,0.8525
5572,0.8634
5573,1.6432
5574,1.5986
5575,1.4715
5576,0.8664
5577,1.0216
5578,1.017
5579,0.7452
5580,0.8452
5581,0.757
5582,0.7849
5583,0.9073
5584,1.0477
5585,0.8942
5586,1.158
5587,1.1074
5588,1.0701
5589,1.0719
5590,0.8213
5591,0.7416
5592,0.7064
5593,0.6988
5594,0.8819
5595,0.6795
5596,0.7525
5597,1.4812
5598,1.5845
5599,0.9879
5600,0.6968
5601,0.7391
5602,0.7333
5603,0.753
5604,0.7882
5605,0.7381
5606,0.705
5607,0.6989
5608,0.7855
5609,0.9269
5610,0.9378
5611,0.9297
5612,1.0325
5613,1.065
5614,0.8936
5615,0.7561
5616,0.6664
5617,0.6316
5618,0.6709
5619,0.7367
5620,1.0039
5621,1.3656
5622,1.6447
5623,1.4001
5624,1.0667
5625,
5626,
5627,0.3852
5628,0.3626
5629,0.7041
5630,0.1869
5631,0.178
5632,0.2723
5633,0.4948
5634,1.1754
5635,0.6554
5636,0.4011
5637,0.7478
5638,0.761
5639,0.69
5640,1.0451
5641,0.621
5642,0.3939
5643,0.5008
5644,0.4232
5645,0.9785
5646,1.0684
5647,1.2554
5648,1.372
5649,1.3567
5650,1.0033
5651,0.8833
5652,0.7988
5653,0.5997
5654,0.6356
5655,0.8049
5656,0.5958
5657,0.5467
5658,0.5048
5659,0.5314
5660,0.514
5661,0.4244
5662,0.4237
5663,0.3509
5664,0.2577
5665,0.2206
5666,0.2872
5667,0.1914
5668,0.3
5669,0.793
5670,0.9704
5671,0.9973
5672,0.4886
5673,0.4709
5674,0.3275
5675,0.2822
5676,0.2919
5677,0.2854
5678,0.2787
5679,0.2535
5680,0.2838
5681,0.3803
5682,0.39
5683,0.5483
5684,0.4037
5685,0.3959
5686,0.2925
5687,0.2685
5688,0.2587
5689,0.1469
5690,0.138
5691,0.1716
5692,0.2382
5693,0.561
5694,0.7149
5695,0.3937
5696,0.4518
5697,0.522
5698,0.1867
5699,0.2515
5700,0.2914
5701,0.2687
5702,0.2353
5703,0.2374
5704,0.3107
5705,0.3487
5706,0.4704
5707,0.584
5708,0.4215
5709,0.4647
5710,0.4286
5711,0.3178
5712,0.1949
5713,0.2243
5714,0.2344
5715,0.4046
5716,0.4443
5717,0.6987
5718,1.4141
5719,1.1939
5720,1.1534
5721,0.7022
5722,0.4049
5723,0.2684
5724,0.32
5725,0.257
5726,0.4831
5727,0.6269
5728,0.7086
5729,1.0335
5730,1.3968
5731,2.0997
5732,1.373
5733,1.1137
5734,0.9757
5735,0.5213
5736,0.3567
5737,0.1955
5738,0.1194
5739,0.2849
5740,0.647
5741,1.0595
5742,1.7411
5743,1.5971
5744,1.1188
5745,0.2555
5746,0.34
5747,0.2618
5748,0.2065
5749,0.4051
5750,0.4355
5751,0.4291
5752,0.3875
5753,0.418
5754,0.6489
5755,0.694
5756,0.7489
5757,0.5074
5758,0.4369
5759,0.4444
5760,0.3018
5761,0.2505
5762,0.2124
5763,0.3441
5764,0.6146
5765,0.9725
5766,0.7362
5767,0.2624
5768,0.2432
5769,0.2617
5770,0.2773
5771,0.2308
5772,0.3163
5773,0.3687
5774,0.3455
5775,0.322
5776,0.4682
5777,0.4161
5778,0.3734
5779,0.3691
5780,0.5673
5781,0.5922
5782,1.1201
5783,0.8794
5784,0.4421
5785,0.225
5786,0.1832
5787,0.1706
5788,0.2527
5789,0.474
5790,0.3495
5791,0.3323
5792,0.2925
5793,0.7565
5794,
5795,0.3476
5796,0.3339
5797,0.3481
5798,0.3571
5799,0.2742
5800,0.3295
5801,0.46
5802,0.5326
5803,0.4621
5804,0.4646
5805,0.3696
5806,0.3455
5807,0.4055
5808,0.4
5809,0.3328
5810,0.2203
5811,0.2137
5812,0.2955
5813,0.4755
5814,0.5298
5815,0.8825
5816,0.632
5817,0.9476
5818,0.767
5819,0.5767
5820,0.5921
5821,0.5424
5822,0.5709
5823,0.6375
5824,0.7346
5825,1.6345
5826,2.5315
5827,1.6474
5828,0.7995
5829,0.4735
5830,0.599
5831,0.3838
5832,0.2757
5833,0.3385
5834,0.5324
5835,0.4293
5836,0.5586
5837,0.7798
5838,1.2591
5839,1.2558
5840,0.6331
5841,0.3089
5842,0.2769
5843,0.2998
5844,0.3491
5845,0.3409
5846,0.2866
5847,0.2687
5848,0.291
5849,0.3277
5850,0.46
5851,0.6341
5852,0.6519
5853,0.6497
5854,0.4262
5855,0.4962
5856,0.385
5857,0.3105
5858,0.2812
5859,0.3034
5860,0.4124
5861,0.9339
5862,1.2901
5863,1.7814
5864,1.3169
5865,1.1255
5866,0.5087
5867,0.2702
5868,0.3857
5869,0.3631
5870,0.3886
5871,0.3863
5872,0.2915
5873,0.5021
5874,0.7145
5875,0.6396
5876,0.8617
5877,0.721
5878,0.6066
5879,0.3753
5880,0.287
5881,0.256
5882,0.2222
5883,0.3724
5884,0.3201
5885,0.823
5886,0.9332
5887,1.2091
5888,0.427
5889,0.4532
5890,0.3662
5891,0.2727
5892,0.5044
5893,0.4002
5894,0.4085
5895,0.495
5896,0.4279
5897,0.5117
5898,0.5931
5899,0.5402
5900,0.6801
5901,0.6653
5902,1.0234
5903,1.013
5904,0.6402
5905,0.5268
5906,0.4209
5907,0.5816
5908,1.0263
5909,1.3436
5910,1.3172
5911,0.7409
5912,0.4411
5913,0.5204
5914,0.4408
5915,0.2952
5916,0.3296
5917,0.4931
5918,0.4977
5919,0.3005
5920,0.3359
5921,0.4964
5922,0.463
5923,0.713
5924,0.5426
5925,0.7551
5926,0.6565
5927,0.5271
5928,0.414
5929,0.5265
5930,0.5041
5931,0.8207
5932,0.7011
5933,0.3436
5934,0.585
5935,0.844
5936,0.5214
5937,0.377
5938,0.348
5939,0.4271
5940,0.5397
5941,0.5493
5942,0.5847
5943,0.6707
5944,0.6204
5945,0.6362
5946,0.9606
5947,1.2358
5948,1.3444
5949,0.8307
5950,0.8492
5951,0.7743
5952,0.7832
5953,0.6582
5954,0.596
5955,0.4475
5956,0.6172
5957,1.1316
5958,0.9993
5959,1.0412
5960,0.928
5961,0.4236
5962,
5963,
5964,0.3605
5965,0.2845
5966,0.3408
5967,0.4309
5968,0.4776
5969,0.4975
5970,0.7061
5971,0.7231
5972,0.7275
5973,0.585
5974,0.5957
5975,0.51
5976,0.3808
5977,0.3353
5978,0.3713
5979,0.308
5980,0.3602
5981,0.5771
5982,1.0926
5983,1.1389
5984,0.8819
5985,0.6189
5986,0.4639
5987,0.4197
5988,0.4123
5989,0.3868
5990,0.4764
5991,0.7142
5992,0.6096
5993,0.6032
5994,0.5937
5995,0.5681
5996,0.5648
5997,0.5032
5998,0.4493
5999,0.4372
6000,0.4243
6001,0.5138
6002,0.5891
6003,0.6235
6004,0.6692
6005,0.7405
6006,0.6891
6007,0.7352
6008,0.5743
6009,0.4728
6010,0.4632
6011,0.4632
6012,0.471
6013,0.5118
6014,0.4822
6015,0.4509
6016,0.4778
6017,0.4966
6018,0.5545
6019,0.563
6020,0.5899
6021,0.7698
6022,0.7327
6023,0.5896
6024,0.4203
6025,0.3371
6026,0.3279
6027,0.336
6028,0.424
6029,0.642
6030,0.9715
6031,1.3299
6032,1.8567
6033,1.555
6034,1.2009
6035,0.6378
6036,0.5093
6037,0.5385
6038,0.4922
6039,0.5149
6040,0.4818
6041,0.4551
6042,0.5553
6043,0.6051
6044,0.6878
6045,0.8573
6046,0.7869
6047,0.5982
6048,0.461
6049,0.3916
6050,0.3796
6051,0.4697
6052,0.7511
6053,1.0142
6054,1.3701
6055,1.4741
6056,1.1367
6057,0.7783
6058,0.6539
6059,0.5713
6060,0.5406
6061,0.675
6062,0.5174
6063,0.4743
6064,0.4726
6065,0.5316
6066,0.6274
6067,0.5973
6068,0.5424
6069,0.533
6070,0.5908
6071,0.4359
6072,0.3884
6073,0.3687
6074,0.3487
6075,0.3342
6076,0.3824
6077,0.4935
6078,0.6072
6079,0.6702
6080,0.5749
6081,0.4812
6082,0.4629
6083,0.5454
6084,0.5
6085,0.5793
6086,0.5337
6087,0.5763
6088,0.5748
6089,0.5967
6090,0.6268
6091,0.674
6092,1.104
6093,1.1634
6094,0.9649
6095,0.8199
6096,0.7232
6097,0.8161
6098,0.492
6099,0.4098
6100,0.3768
6101,0.4504
6102,0.9187
6103,1.0689
6104,0.7634
6105,0.5279
6106,0.4812
6107,0.4833
6108,0.5233
6109,0.5306
6110,0.5778
6111,0.5434
6112,0.5597
6113,0.6091
6114,0.5935
6115,0.5723
6116,0.5888
6117,0.5158
6118,0.5678
6119,0.5313
6120,0.4573
6121,0.5592
6122,0.4974
6123,0.4406
6124,0.4839
6125,0.7676
6126,1.908
6127,1.7308
6128,0.8673
6129,0.5719
6130,0.5052
6131,0.4723
6132,0.4629
6133,0.4642
6134,0.4895
6135,0.529
6136,0.6227
6137,0.7396
6138,0.6162
6139,0.6203
6140,0.6997
6141,0.6553
6142,0.5383
6143,0.486
6144,0.4614
6145,0.422
6146,0.6228
6147,0.5671
6148,0.5059
6149,0.705
6150,1.0076
6151,1.1215
6152,0.82
6153,0.7312
6154,0.6614
6155,0.7388
6156,0.7839
6157,0.7579
6158,0.7086
6159,0.6399
6160,0.6307
6161,0.7994
6162,0.9345
6163,1.065
6164,1.1173
6165,0.9591
6166,0.7194
6167,0.5894
6168,0.5226
6169,0.4791
6170,0.4809
6171,0.7282
6172,1.1198
6173,1.7656
6174,1.8433
6175,2.5097
6176,1.9241
6177,0.7576
6178,
6179,0.6015
6180,0.5335
6181,0.5253
6182,0.5078
6183,0.5108
6184,0.535
6185,0.575
6186,0.5753
6187,0.6562
6188,0.8599
6189,0.7211
6190,0.6178
6191,0.4414
6192,0.4366
6193,0.4242
6194,0.3843
6195,0.4095
6196,0.4902
6197,0.6042
6198,0.848
6199,0.7779
6200,0.4999
6201,0.5982
6202,0.5413
6203,0.569
6204,0.5378
6205,0.5642
6206,0.5746
6207,0.5112
6208,0.5477
6209,0.8237
6210,0.8441
6211,0.805
6212,0.6297
6213,0.6226
6214,0.5597
6215,0.4692
6216,0.4621
6217,0.3695
6218,0.379
6219,0.3916
6220,0.5149
6221,0.8866
6222,0.9749
6223,0.7421
6224,0.4999
6225,0.4942
6226,0.5091
6227,0.5046
6228,0.5587
6229,0.4876
6230,0.4579
6231,0.4967
6232,0.4695
6233,0.6586
6234,0.7479
6235,0.6844
6236,0.682
6237,0.5876
6238,0.5401
6239,0.5019
6240,0.5399
6241,0.4977
6242,0.4204
6243,0.5386
6244,0.601
6245,0.873
6246,1.1988
6247,0.8539
6248,0.6354
6249,0.5198
6250,0.5443
6251,0.5178
6252,0.5851
6253,0.6924
6254,0.6139
6255,0.7417
6256,0.8097
6257,0.5675
6258,0.7757
6259,0.704
6260,0.6431
6261,0.6935
6262,0.6133
6263,0.7478
6264,0.7882
6265,0.635
6266,0.4977
6267,0.4565
6268,0.5054
6269,0.7494
6270,0.8158
6271,0.9018
6272,0.9544
6273,1.067
6274,1.0858
6275,0.9471
6276,0.8795
6277,0.9678
6278,0.9032
6279,0.9199
6280,0.8931
6281,0.9138
6282,1.4464
6283,1.3649
6284,1.402
6285,1.3381
6286,1.3285
6287,1.1611
6288,0.6108
6289,0.586
6290,0.5386
6291,0.6602
6292,1.0775
6293,1.6894
6294,1.6684
6295,1.0547
6296,0.5215
6297,0.632
6298,0.7645
6299,0.5107
6300,0.5828
6301,0.6374
6302,0.6105
6303,0.685
6304,0.982
6305,1.123
6306,1.3686
6307,0.9542
6308,0.7135
6309,0.8293
6310,0.594
6311,0.6944
6312,0.5973
6313,0.434
6314,0.4612
6315,0.9239
6316,0.7356
6317,1.0932
6318,0.8112
6319,0.6421
6320,0.5301
6321,0.4519
6322,0.6201
6323,0.609
6324,0.6005
6325,0.6023
6326,0.6047
6327,1.1672
6328,0.9039
6329,1.3976
6330,1.5407
6331,1.3581
6332,0.9878
6333,0.8472
6334,0.6979
6335,0.5682
6336,0.8529
6337,0.7911
6338,0.9674
6339,0.7801
6340,1.0129
6341,1.9709
6342,2.3986
6343,0.8974
6344,0.6274
6345,0.5527
6346,0.5417
6347,
6348,0.6298
6349,0.6723
6350,0.8655
6351,0.888
6352,1.0163
6353,1.2894
6354,2.1304
6355,2.1408
6356,1.8402
6357,0.8219
6358,1.067
6359,0.6898
6360,0.5207
6361,0.4937
6362,0.4886
6363,0.6447
6364,0.5682
6365,0.6843
6366,0.8165
6367,0.8268
6368,0.646
6369,0.5182
6370,0.5817
6371,0.623
6372,0.5948
6373,0.6644
6374,0.7487
6375,0.6389
6376,0.6724
6377,0.7357
6378,0.7053
6379,0.8377
6380,0.8743
6381,0.6884
6382,0.7509
6383,0.5811
6384,0.494
6385,0.4947
6386,0.483
6387,0.4728
6388,0.5649
6389,0.9231
6390,0.9881
6391,0.742
6392,0.6012
6393,0.6652
6394,0.4782
6395,0.6864
6396,0.6948
6397,0.714
6398,0.6989
6399,0.681
6400,0.5896
6401,0.7451
6402,0.8819
6403,0.8903
6404,0.7351
6405,0.6956
6406,0.6409
6407,0.612
6408,0.5216
6409,0.473
6410,0.4694
6411,0.4692
6412,0.49
6413,0.5916
6414,0.7144
6415,0.6838
6416,0.69
6417,0.6161
6418,0.7004
6419,0.6159
6420,0.6173
6421,0.6514
6422,0.6576
6423,0.8081
6424,0.754
6425,0.7525
6426,0.8262
6427,0.8652
6428,0.7995
6429,0.7098
6430,0.5619
6431,0.5276
6432,0.4997
6433,0.4843
6434,0.4815
6435,0.5045
6436,0.5451
6437,0.6145
6438,0.6039
6439,0.7473
6440,0.5273
6441,0.5541
6442,0.5504
6443,0.5368
6444,0.5608
6445,0.5343
6446,0.5308
6447,0.5542
6448,0.5768
6449,0.6698
6450,0.8233
6451,0.8391
6452,0.8979
6453,0.7748
6454,0.6187
6455,0.6011
6456,0.4706
6457,0.4782
6458,0.4972
6459,0.549
6460,0.595
6461,1.0298
6462,1.6849
6463,2.6749
6464,2.1318
6465,0.9682
6466,0.6205
6467,0.6039
6468,0.6372
6469,0.626
6470,0.5903
6471,0.5857
6472,0.5997
6473,0.6661
6474,0.8429
6475,0.7605
6476,0.6269
6477,0.6808
6478,0.6091
6479,0.5412
6480,0.5313
6481,0.5084
6482,0.5188
6483,0.5138
6484,0.7021
6485,0.8622
6486,1.0173
6487,0.6939
6488,0.615
6489,
6490,0.619
6491,0.6868
6492,0.6625
6493,0.6381
6494,0.5506
6495,0.6055
6496,0.6643
6497,0.8362
6498,0.9811
6499,1.0809
6500,1.0398
6501,0.6044
6502,0.5521
6503,0.6318
6504,0.463
6505,0.4275
6506,0.5207
6507,0.6471
6508,0.6382
6509,0.8878
6510,1.2723
6511,1.0501
6512,0.5809
6513,0.6108
6514,0.6605
6515,0.5021
6516,0.6186
6517,1.0636
6518,0.9976
6519,1.0239
6520,1.4112
6521,2.1852
6522,2.4365
6523,2.3183
6524,1.9451
6525,1.8783
6526,1.4001
6527,1.3931
6528,1.2206
6529,0.9556
6530,0.5252
6531,0.5328
6532,0.8563
6533,1.2484
6534,2.0508
6535,1.7615
6536,1.1192
6537,1.0471
6538,1.1664
6539,1.1232
6540,1.1877
6541,0.9296
6542,0.9685
6543,1.1236
6544,1.2518
6545,1.4569
6546,2.2638
6547,2.1079
6548,1.0228
6549,0.737
6550,0.7001
6551,0.6835
6552,0.5633
6553,0.5538
6554,0.6893
6555,0.7837
6556,1.3483
6557,1.5101
6558,2.8679
6559,2.1832
6560,0.5896
6561,0.5161
6562,0.6018
6563,0.5285
6564,0.6003
6565,0.6075
6566,0.5413
6567,0.5355
6568,0.5765
6569,0.6932
6570,0.8502
6571,1.3051
6572,1.0245
6573,1.1058
6574,0.9425
6575,0.9262
6576,0.6128
6577,0.5598
6578,0.6873
6579,0.8957
6580,0.6391
6581,0.9067
6582,2.0891
6583,1.0813
6584,0.6154
6585,0.5997
6586,0.5446
6587,0.6423
6588,0.5864
6589,0.6306
6590,0.8874
6591,0.8877
6592,0.6917
6593,1.0458
6594,1.676
6595,2.2834
6596,1.2133
6597,1.0156
6598,0.962
6599,0.7802
6600,0.6885
6601,0.5807
6602,0.7306
6603,0.5412
6604,0.5774
6605,0.8516
6606,0.9989
6607,1.3919
6608,1.1929
6609,1.0327
6610,0.5674
6611,0.5708
6612,0.6262
6613,0.5895
6614,0.6507
6615,0.8592
6616,1.2311
6617,1.1011
6618,0.8488
6619,1.9715
6620,1.526
6621,0.9876
6622,0.7115
6623,0.6538
6624,0.6382
6625,0.5718
6626,0.6803
6627,0.7262
6628,0.6102
6629,1.0004
6630,1.324
6631,1.8616
6632,1.4429
6633,0.5922
6634,0.5478
6635,0.6292
6636,0.6017
6637,0.5338
6638,0.894
6639,0.9252
6640,1.303
6641,1.5286
6642,0.9482
6643,0.8266
6644,0.7836
6645,0.866
6646,0.8076
6647,0.6648
6648,0.4991
6649,0.5645
6650,0.6045
6651,0.4934
6652,0.5731
6653,0.674
6654,0.7026
6655,0.8151
6656,0.6495
6657,2.5893
6658,0.2516
6659,0.3328
6660,0.3106
6661,0.2413
6662,0.2461
6663,0.3308
6664,0.8226
6665,1.2465
6666,1.9073
6667,0.6535
6668,1.5288
6669,1.0291
6670,0.2349
6671,0.2192
6672,0.4937
6673,0.5348
6674,0.2479
6675,0.4263
6676,0.6425
6677,1.1313
6678,0.8355
6679,0.567
6680,0.3918
6681,0.2883
6682,0.2706
6683,0.2875
6684,0.2752
6685,0.2847
6686,0.2797
6687,0.3057
6688,0.3864
6689,0.6092
6690,0.7498
6691,0.7134
6692,0.5725
6693,0.5203
6694,0.2436
6695,0.198
6696,0.1484
6697,0.149
6698,0.1417
6699,0.1406
6700,0.2142
6701,0.371
6702,0.4956
6703,0.4552
6704,0.337
6705,0.341
6706,0.2672
6707,0.2533
6708,0.278
6709,0.2964
6710,0.3261
6711,0.3114
6712,0.289
6713,0.3386
6714,0.4199
6715,0.5087
6716,0.4284
6717,0.387
6718,0.4188
6719,0.3219
6720,0.221
6721,0.2632
6722,0.3689
6723,0.3935
6724,0.3906
6725,0.631
6726,1.1138
6727,0.8185
6728,0.7667
6729,0.7528
6730,0.5153
6731,0.3208
6732,0.261
6733,0.2439
6734,0.5226
6735,0.8461
6736,0.8629
6737,0.5546
6738,0.4694
6739,0.4779
6740,0.4418
6741,0.5765
6742,0.9264
6743,0.582
6744,0.3102
6745,0.2516
6746,0.2392
6747,0.4225
6748,0.3608
6749,1.1987
6750,1.2337
6751,1.0365
6752,0.836
6753,0.8572
6754,0.7723
6755,0.5644
6756,0.7995
6757,0.8259
6758,0.5979
6759,0.7166
6760,1.1222
6761,1.033
6762,1.1704
6763,1.4167
6764,1.9134
6765,1.6478
6766,1.0002
6767,0.9843
6768,0.8143
6769,0.7554
6770,0.6996
6771,0.6658
6772,0.4446
6773,0.396
6774,0.5983
6775,1.0155
6776,1.0556
6777,1.1247
6778,1.1435
6779,0.9312
6780,0.6858
6781,0.6159
6782,0.6896
6783,0.691
6784,0.7767
6785,0.8857
6786,1.0497
6787,1.0753
6788,0.859
6789,0.9117
6790,0.8544
6791,0.528
6792,0.4591
6793,0.4019
6794,0.4177
6795,0.432
6796,0.524
6797,1.8816
6798,1.6768
6799,1.7079
6800,1.3278
6801,1.0267
6802,0.8419
6803,0.9951
6804,1.7964
6805,1.1692
6806,0.6101
6807,0.6093
6808,0.9924
6809,2.0132
6810,2.3072
6811,1.3607
6812,1.7979
6813,2.9461
6814,2.4775
6815,0.4366
6816,0.6487
6817,0.3928
6818,0.2913
6819,0.6134
6820,1.0293
6821,1.1877
6822,0.9354
6823,0.8649
6824,0.5701
6825,
6826,0.4531
6827,0.4334
6828,0.4372
6829,0.4307
6830,0.4889
6831,0.4572
6832,0.5004
6833,0.567
6834,0.6837
6835,0.7472
6836,0.638
6837,0.5939
6838,0.6714
6839,0.4955
6840,0.4983
6841,0.5534
6842,0.5978
6843,0.8495
6844,0.6244
6845,0.791
6846,1.1538
6847,1.2112
6848,0.9216
6849,0.6391
6850,0.4989
6851,0.5396
6852,0.837
6853,0.7184
6854,0.7758
6855,0.8973
6856,0.7337
6857,0.6917
6858,0.7368
6859,1.0845
6860,1.5275
6861,1.2939
6862,0.9126
6863,0.5867
6864,0.4601
6865,0.4027
6866,0.4098
6867,0.4771
6868,0.5756
6869,0.8583
6870,1.0802
6871,1.4486
6872,2.1384
6873,1.9218
6874,1.1683
6875,0.92
6876,0.8347
6877,0.9211
6878,0.9618
6879,2.0574
6880,2.2487
6881,3.1015
6882,2.342
6883,2.2933
6884,1.1456
6885,1.0266
6886,0.776
6887,0.7532
6888,0.8754
6889,0.7897
6890,0.7661
6891,0.7646
6892,0.642
6893,1.0034
6894,1.0784
6895,1.9384
6896,1.6138
6897,1.2127
6898,1.2504
6899,0.5558
6900,0.6689
6901,0.8243
6902,0.8884
6903,0.8843
6904,0.9736
6905,1.2546
6906,1.3627
6907,2.0276
6908,2.5972
6909,2.4387
6910,1.8528
6911,1.6921
6912,1.3684
6913,0.8333
6914,0.6849
6915,0.7281
6916,1.0112
6917,1.2101
6918,1.5315
6919,1.323
6920,1.9942
6921,1.4375
6922,1.047
6923,0.8413
6924,0.8289
6925,0.792
6926,0.973
6927,1.0626
6928,1.2977
6929,1.2522
6930,0.9731
6931,0.8586
6932,1.2438
6933,1.6638
6934,1.1663
6935,1.3556
6936,0.9187
6937,0.6748
6938,0.6733
6939,0.7002
6940,0.7946
6941,0.9216
6942,1.6808
6943,1.1215
6944,1.2427
6945,0.5514
6946,0.4318
6947,0.4893
6948,0.4284
6949,0.5165
6950,0.4745
6951,0.3779
6952,0.4151
6953,0.5074
6954,0.6834
6955,0.6382
6956,0.6638
6957,0.6179
6958,0.8715
6959,0.718
6960,0.4527
6961,0.4334
6962,0.5031
6963,0.5368
6964,0.5267
6965,0.6192
6966,0.8219
6967,1.2204
6968,1.3031
6969,0.7185
6970,0.419
6971,0.4493
6972,0.7625
6973,0.7657
6974,0.4981
6975,0.4076
6976,0.4524
6977,0.5827
6978,0.6266
6979,0.6797
6980,0.6783
6981,0.7049
6982,0.6329
6983,0.5096
6984,0.5098
6985,0.4214
6986,0.4562
6987,0.5622
6988,0.9272
6989,2.3103
6990,3.0639
6991,1.6178
6992,0.4608
6993,
6994,
6995,0.4452
6996,0.5295
6997,1.0548
6998,0.7463
6999,0.6945
7000,0.7534
7001,1.2013
7002,0.919
7003,0.981
7004,0.7863
7005,0.7482
7006,0.6283
7007,0.6504
7008,0.5694
7009,0.5863
7010,0.6612
7011,0.6759
7012,0.6102
7013,1.0243
7014,1.2838
7015,0.88
7016,0.5579
7017,0.5026
7018,0.9791
7019,0.5956
7020,0.9427
7021,0.8432
7022,0.9455
7023,0.995
7024,1.1289
7025,1.1066
7026,1.7755
7027,1.5671
7028,0.8876
7029,0.758
7030,0.6464
7031,0.4817
7032,0.5554
7033,0.5084
7034,0.3851
7035,0.4356
7036,0.6069
7037,1.3085
7038,1.7149
7039,1.4199
7040,0.6394
7041,0.3959
7042,0.4019
7043,0.3846
7044,0.5658
7045,0.9973
7046,0.9132
7047,0.96
7048,1.2795
7049,2.4448
7050,1.9812
7051,2.6373
7052,3.1042
7053,2.6799
7054,0.8439
7055,1.4423
7056,1.1384
7057,0.966
7058,1.0371
7059,0.7272
7060,0.872
7061,1.4475
7062,1.4416
7063,2.4397
7064,2.0153
7065,1.7353
7066,1.6809
7067,1.0934
7068,0.9141
7069,0.5899
7070,1.0066
7071,0.9821
7072,1.8426
7073,2.1447
7074,2.8455
7075,2.5847
7076,1.9719
7077,1.5587
7078,0.9995
7079,0.9137
7080,1.2852
7081,0.6717
7082,0.6469
7083,0.8657
7084,1.1017
7085,1.2937
7086,1.417
7087,1.3029
7088,1.4034
7089,1.4303
7090,1.0029
7091,0.7008
7092,0.8652
7093,1.0251
7094,1.2651
7095,1.0617
7096,1.1215
7097,1.4974
7098,1.1231
7099,1.5978
7100,1.4296
7101,1.7353
7102,2.0309
7103,2.3313
7104,1.9933
7105,1.0244
7106,0.7242
7107,0.8089
7108,0.5472
7109,0.7435
7110,0.8133
7111,0.6965
7112,0.8495
7113,1.038
7114,0.9862
7115,0.8234
7116,0.742
7117,0.7671
7118,0.7463
7119,0.814
7120,1.1095
7121,1.0032
7122,1.1906
7123,1.5421
7124,1.8369
7125,1.7777
7126,1.6332
7127,0.9583
7128,0.819
7129,0.8264
7130,0.592
7131,0.5151
7132,0.6651
7133,0.7177
7134,0.9896
7135,1.8187
7136,1.5813
7137,1.3513
7138,1.3209
7139,1.005
7140,0.7207
7141,0.952
7142,0.9468
7143,0.9515
7144,1.2407
7145,1.5877
7146,1.5676
7147,1.5874
7148,1.4875
7149,1.2438
7150,1.0194
7151,0.9353
7152,0.7048
7153,0.6793
7154,0.6946
7155,0.7793
7156,0.8235
7157,2.0771
7158,2.9057
7159,1.7169
7160,0.4936
7161,0.477
7162,0.4806
7163,0.4767
7164,0.7876
7165,0.7096
7166,0.5926
7167,0.8515
7168,0.7147
7169,0.7967
7170,1.2243
7171,1.1427
7172,1.3097
7173,0.7536
7174,0.5933
7175,1.1422
7176,0.7986
7177,0.9759
7178,0.8429
7179,0.6484
7180,0.8253
7181,1.155
7182,1.4266
7183,1.2199
7184,1.5273
7185,1.6679
7186,1.1821
7187,0.7573
7188,0.5831
7189,0.7444
7190,0.657
7191,0.592
7192,0.6401
7193,1.113
7194,2.0838
7195,1.1554
7196,0.8278
7197,1.5152
7198,0.9504
7199,1.1777
7200,1.054
7201,1.3405
7202,0.9261
7203,0.6326
7204,0.8252
7205,1.4248
7206,1.9212
7207,0.9759
7208,
7209,
7210,
7211,0.5334
7212,0.5161
7213,0.5117
7214,0.5639
7215,0.766
7216,0.8161
7217,1.1137
7218,1.0058
